d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
6.19,8.98,0.47,-7.37,11.57,5.25,1.0,0.24,0.07,113.9,21.04,8.87,2
6.82,8.39,-1.21,-8.19,10.7,4.15,1.0,0.25,0.08,118.34,24.37,11.83,2
7.25,8.0,-1.09,-7.25,8.94,3.21,0.96,0.21,0.08,120.16,24.34,12.31,2
8.62,8.51,0.9,-6.31,8.23,3.33,0.95,0.21,0.11,121.5,23.8,9.52,2
11.41,9.25,-1.05,-4.11,8.11,3.17,1.01,0.2,0.17,122.68,23.82,5.5,2
12.04,9.64,0.98,-6.43,8.86,4.43,1.06,0.2,0.14,122.07,25.01,6.16,2
12.63,9.84,0.27,-5.13,8.39,5.37,0.98,0.26,0.11,112.83,16.92,8.52,2
13.88,10.15,0.54,-4.7,8.94,5.53,0.95,0.18,0.06,104.78,8.66,7.34,2
14.9,9.72,0.58,-4.23,8.86,5.45,1.02,0.21,0.01,109.06,16.14,-1.22,2
14.94,8.82,0.94,-3.96,9.29,5.8,1.08,0.3,0.1,105.73,27.3,-4.4,2
15.37,8.0,-2.35,-5.25,10.31,4.94,0.89,0.25,0.11,114.06,30.94,1.08,2
14.12,7.41,-1.41,-2.54,8.9,4.43,0.89,0.35,0.19,117.58,33.01,-1.59,2
10.55,4.98,-1.64,-2.62,8.74,2.86,0.98,0.44,0.22,107.89,28.79,-8.54,2
9.8,3.21,-2.74,-3.76,8.82,1.8,1.16,0.34,0.25,115.7,23.53,-9.89,2
7.84,1.09,-2.66,-5.17,9.21,1.76,1.04,0.43,0.28,146.05,30.35,0.09,2
4.07,0.9,-3.45,-5.57,8.82,2.03,0.89,0.47,0.22,158.03,32.62,-4.23,2
5.09,-2.58,-4.31,-4.66,8.11,1.88,0.86,0.5,0.21,154.56,30.06,-5.1,2
3.37,-3.13,-3.88,-4.27,8.0,2.39,0.97,0.42,0.11,155.34,34.81,-1.35,2
1.6,-3.84,-4.9,-4.43,8.19,2.82,0.96,0.43,0.07,158.27,36.95,4.0,2
0.39,-4.04,-4.86,-4.98,8.47,2.9,0.95,0.4,0.03,142.62,31.61,6.5,2
0.58,-4.04,-4.39,-5.21,8.19,2.66,0.95,0.36,0.0,123.71,28.21,3.21,2
-1.68,-3.6,-3.68,-5.33,8.59,3.13,1.0,0.36,0.02,104.8,25.79,3.2,2
0.03,-2.82,-4.15,-5.53,8.94,3.45,0.99,0.32,0.01,96.84,29.76,2.02,2
1.21,-1.37,-3.76,-5.6,8.7,3.64,0.89,0.3,0.02,87.62,35.27,-2.37,2
4.15,0.31,-2.19,-5.17,8.23,3.88,0.83,0.27,0.01,71.85,35.95,-9.38,2
13.76,0.03,0.43,-5.02,7.72,4.11,0.83,0.29,0.02,59.03,36.82,-13.48,2
20.04,-2.94,1.76,-4.7,7.96,4.51,0.8,0.33,0.0,49.72,38.27,-15.04,2
20.04,-6.23,7.37,-4.27,8.15,4.78,0.98,0.37,0.02,35.39,35.51,-11.15,2
20.04,-9.61,4.7,-4.07,10.12,5.02,1.63,0.3,0.17,27.74,37.26,-9.71,2
16.04,-9.45,2.7,-4.31,11.37,5.64,1.09,0.32,0.17,18.31,27.23,-5.03,2
10.66,-7.45,1.6,-4.19,9.33,5.92,0.86,0.24,0.17,-11.42,14.77,-8.13,2
3.96,-5.49,-1.05,-3.41,7.29,5.84,0.77,0.25,0.0,-32.98,-6.21,-17.17,2
0.39,-5.68,-2.62,-3.53,5.92,5.25,1.04,0.27,0.14,-29.11,-14.96,-21.16,2
0.23,-5.8,-2.58,-3.72,7.45,5.37,1.1,0.25,0.14,4.7,-8.75,1.95,2
-1.41,-6.35,-3.68,-3.09,8.98,5.6,1.03,0.27,0.05,13.69,0.63,10.39,2
-2.54,-7.25,-3.88,-2.27,9.61,5.06,0.97,0.27,0.06,1.39,0.78,3.27,2
-2.51,-7.84,-3.6,-1.84,9.88,4.47,0.98,0.26,0.05,-15.9,-11.79,1.09,2
0.9,-7.6,-3.45,-1.37,9.33,4.04,1.03,0.24,0.06,-18.02,-14.63,4.04,2
0.03,-7.45,-3.33,-2.15,9.17,3.84,0.97,0.24,0.08,-9.9,-12.46,7.4,2
0.07,-7.29,-3.64,-2.47,8.98,3.84,0.96,0.24,0.08,-5.81,-11.81,5.92,2
1.96,-6.7,-3.41,-2.86,9.25,3.68,1.01,0.22,0.06,-3.39,-10.39,3.83,2
4.31,-5.33,-2.54,-2.9,9.61,3.56,1.01,0.22,0.05,-3.23,-10.04,4.59,2
6.62,-4.15,-1.29,-2.62,9.33,3.41,1.02,0.22,0.06,-7.52,-13.28,4.63,2
9.96,-3.37,0.19,-2.51,9.1,3.33,0.99,0.2,0.07,-7.37,-12.87,3.34,2
16.04,-2.19,1.33,-2.43,8.94,3.56,0.97,0.21,0.07,-5.78,-7.43,1.33,2
19.33,-1.88,2.82,-2.9,9.06,4.04,1.01,0.24,0.09,-6.59,-7.03,0.14,2
20.04,-2.39,2.35,-3.29,9.02,4.55,1.09,0.25,0.04,-5.6,-8.36,2.03,2
18.86,-3.68,1.25,-3.6,9.57,4.74,1.09,0.22,0.01,-4.53,-11.94,3.04,2
14.51,-3.76,0.82,-3.72,9.53,4.98,1.05,0.23,0.05,-12.86,-17.5,1.27,2
11.68,-3.76,0.03,-3.8,8.66,4.86,1.06,0.29,0.06,-29.53,-26.85,2.11,2
