d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
-9.25,-4.9,-15.14,-3.64,2.9,2.51,0.31,0.16,0.27,113.39,59.77,-15.28,10
-4.15,-9.21,-18.63,-3.68,2.31,2.74,0.26,0.2,0.27,99.22,69.6,-7.48,10
-5.8,-12.12,-20.08,-3.37,6.27,3.6,0.24,0.3,0.31,95.57,85.62,-8.59,10
-2.31,-19.14,-20.08,3.21,14.31,5.49,0.7,1.15,0.65,89.5,71.78,54.37,10
13.33,-6.59,-15.06,1.13,20.04,7.06,1.99,0.38,0.1,252.42,60.28,-23.69,10
20.04,-2.66,13.49,0.66,20.04,3.88,1.33,1.92,0.63,59.38,90.88,-24.49,10
20.04,-1.41,-5.06,0.15,14.7,3.68,1.59,0.52,0.35,122.22,15.37,-6.27,10
20.04,3.17,20.04,-3.41,11.21,1.49,1.11,0.2,0.05,71.91,54.14,-61.72,10
16.9,0.43,20.04,-7.72,11.8,1.45,0.73,0.53,0.11,78.46,67.28,-17.56,10
7.57,2.78,12.67,-3.84,7.84,7.1,0.98,0.3,0.1,121.9,72.77,-3.18,10
-4.82,6.66,5.49,-1.52,5.17,6.31,0.65,0.44,0.19,125.27,64.56,19.06,10
-15.49,5.84,-3.37,-1.64,5.96,2.15,0.56,0.38,0.24,69.62,22.69,35.56,10
-15.14,2.86,-6.59,-3.76,5.13,1.68,0.75,0.26,0.28,77.65,21.57,-2.48,10
-15.69,0.86,-9.02,-2.78,7.6,2.0,0.68,0.42,0.36,90.75,56.18,-14.78,10
-10.63,0.39,-9.41,-1.01,6.27,0.86,0.42,0.45,0.2,101.57,55.23,-19.62,10
-9.37,-1.09,-9.92,-1.72,5.45,1.64,0.42,0.26,0.24,124.82,45.63,-16.19,10
-11.65,-2.43,-12.27,-2.19,4.47,2.0,0.36,0.27,0.31,131.74,45.48,-5.5,10
-8.43,-10.31,-20.08,-2.94,5.45,1.37,0.4,0.36,0.16,131.44,61.28,-6.12,10
-5.45,-11.72,-20.08,-1.49,15.61,2.35,1.33,0.63,0.36,114.71,67.4,22.6,10
8.66,-6.62,-15.29,-2.19,20.04,2.51,1.99,0.58,0.37,153.68,105.14,-61.33,10
20.04,0.39,5.21,-2.15,20.04,3.02,1.5,0.9,0.29,46.43,43.47,-25.6,10
20.04,2.86,-10.59,-1.52,10.74,4.15,1.3,0.47,0.18,17.75,3.19,8.76,10
20.04,11.21,20.04,-2.86,6.27,3.09,0.87,0.45,0.32,36.42,8.6,9.0,10
18.31,5.06,20.04,-4.19,6.11,2.58,0.57,0.42,0.33,55.72,9.37,7.7,10
7.92,8.47,15.72,-4.51,7.64,3.8,0.52,0.45,0.45,66.87,7.76,26.11,10
-4.66,11.68,6.11,-1.8,9.53,3.09,1.02,0.4,0.36,108.0,53.09,11.33,10
-12.82,8.94,1.21,4.23,10.31,4.07,1.21,0.4,0.2,157.13,92.73,-30.74,10
-17.61,6.04,-2.07,-4.94,12.63,3.17,0.84,0.78,0.16,158.59,88.49,-34.46,10
-17.41,0.66,-6.7,-2.9,11.8,2.35,0.91,0.65,0.22,104.46,44.35,-14.91,10
-15.65,-2.03,-8.31,-1.52,10.0,0.86,0.74,0.48,0.21,81.74,42.47,-5.79,10
-14.82,-4.43,-11.76,-1.96,7.41,1.29,0.67,0.36,0.26,91.23,64.58,-12.32,10
-12.94,-6.78,-15.14,-3.21,6.47,1.92,0.5,0.28,0.25,120.39,93.33,-26.33,10
