d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
14.55,17.22,-3.37,-4.51,11.84,0.19,1.08,0.11,0.26,118.76,-54.09,50.51,7
20.04,18.55,-2.11,-5.41,12.51,0.27,1.03,0.15,0.35,103.93,-47.86,48.37,7
17.25,17.18,-2.27,-5.72,12.31,0.66,1.01,0.23,0.46,87.11,-50.95,45.03,7
11.1,20.04,0.43,-5.49,12.23,0.86,1.02,0.38,0.46,80.63,-42.3,37.85,7
14.16,20.04,1.49,-5.21,11.84,0.98,0.94,0.43,0.43,70.79,-27.22,27.84,7
16.98,20.04,0.07,-5.09,11.25,1.72,0.91,0.47,0.34,43.7,-21.19,22.18,7
10.59,18.47,-1.76,-4.86,10.31,1.88,0.86,0.53,0.33,15.91,-14.72,16.77,7
0.47,16.78,0.66,-4.51,9.8,2.39,0.8,0.54,0.34,-13.48,-4.01,4.44,7
-2.86,14.43,3.05,-4.11,9.8,2.66,0.84,0.48,0.37,-49.18,-2.62,-7.7,7
-3.84,12.7,4.66,-3.68,10.12,3.13,0.91,0.45,0.46,-75.44,2.8,-15.17,7
-3.64,11.57,5.76,-3.45,11.02,3.6,0.94,0.36,0.51,-89.83,10.61,-18.61,7
0.74,10.98,5.37,-3.09,12.04,3.21,0.93,0.27,0.52,-98.91,19.25,-20.88,7
2.27,10.59,3.49,-2.19,12.59,2.51,0.91,0.21,0.53,-106.34,26.19,-22.02,7
3.53,10.27,1.64,-2.11,12.59,2.43,0.91,0.13,0.55,-117.59,29.27,-22.81,7
2.86,9.53,1.09,-2.43,12.51,1.96,0.95,0.09,0.55,-128.18,32.15,-19.66,7
1.68,9.88,0.7,-4.94,12.7,1.96,0.92,0.02,0.53,-132.89,35.95,-16.12,7
0.62,10.31,0.03,-4.74,12.86,2.31,0.9,0.0,0.52,-136.65,40.24,-16.01,7
0.78,10.43,-1.01,-5.96,13.02,2.58,0.92,0.05,0.49,-136.14,43.82,-15.07,7
1.88,9.92,-1.41,-8.47,12.9,2.86,0.9,0.11,0.49,-143.2,44.01,-13.06,7
3.09,9.1,0.98,-11.25,11.8,2.15,0.88,0.14,0.47,-141.86,44.59,-14.34,7
3.76,8.47,0.31,-11.88,11.33,2.31,0.91,0.17,0.45,-141.11,45.38,-16.22,7
3.92,8.19,0.19,-12.82,10.94,2.82,0.94,0.23,0.38,-135.95,45.88,-14.05,7
3.64,7.76,0.03,-13.02,9.96,3.17,0.97,0.25,0.34,-123.36,44.36,-11.93,7
3.09,7.49,0.31,-10.7,8.35,3.64,0.94,0.32,0.18,-120.18,41.87,-13.9,7
2.54,7.29,0.9,-10.63,7.25,5.02,1.01,0.29,0.2,-124.31,33.74,-12.14,7
1.92,7.41,0.98,-11.61,5.96,6.11,0.95,0.32,0.17,-119.5,21.83,-10.88,7
1.68,7.84,1.17,-9.17,4.04,5.33,0.96,0.25,0.17,-104.73,3.39,-5.8,7
1.68,9.02,1.33,-8.74,2.0,6.04,1.09,0.24,0.09,-83.72,14.69,-2.77,7
2.35,10.51,1.25,-6.15,-1.45,5.53,1.07,0.28,0.02,-68.92,16.94,-8.43,7
