d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
3.13,10.47,-1.17,-2.54,9.72,3.53,1.14,0.14,0.22,-7.21,2.01,15.89,4
2.86,10.98,-1.13,-2.15,10.86,6.82,1.06,0.33,0.07,-8.76,-4.95,20.12,4
3.05,10.04,-1.45,1.01,9.21,12.35,0.95,0.17,0.11,0.53,-9.65,20.03,4
3.49,8.66,-1.29,0.62,8.11,7.21,0.83,0.13,0.18,19.82,11.1,18.31,4
3.6,8.35,-1.13,-1.33,9.06,5.06,0.82,0.16,0.21,16.89,19.57,17.66,4
3.92,8.51,-1.17,-2.78,9.25,3.29,0.88,0.19,0.25,1.85,15.5,9.55,4
3.53,8.94,-1.13,-3.25,9.45,2.19,0.91,0.17,0.25,-4.63,11.48,8.11,4
3.17,9.72,0.9,-2.15,9.25,1.33,0.96,0.2,0.15,-5.79,10.62,6.5,4
2.47,10.0,0.47,-1.52,9.06,1.92,0.99,0.19,0.09,-1.59,9.23,7.03,4
2.43,10.04,0.62,-1.52,8.9,2.94,0.99,0.19,0.07,9.4,6.73,7.83,4
2.66,10.23,0.62,-1.45,9.1,3.02,1.07,0.21,0.01,19.1,1.6,14.65,4
3.56,9.88,0.86,-2.19,9.21,2.7,0.99,0.23,0.05,38.8,5.31,15.21,4
4.04,10.39,0.58,-1.68,9.61,3.02,0.94,0.28,0.16,49.85,11.6,7.9,4
4.39,11.25,0.31,-2.03,10.43,3.53,0.94,0.19,0.21,40.6,11.31,-2.82,4
3.72,10.39,0.47,-2.07,10.19,5.33,0.97,0.16,0.29,28.28,8.82,-6.57,4
3.09,9.76,0.35,-2.31,9.72,7.6,0.95,0.22,0.2,19.99,2.46,-4.14,4
1.72,9.88,0.35,0.94,8.39,6.59,0.94,0.21,0.17,16.35,-1.65,-5.36,4
1.96,9.92,0.7,-1.17,8.47,6.11,0.93,0.21,0.2,22.71,0.18,-8.58,4
2.51,9.57,0.62,-2.15,8.7,5.53,0.9,0.2,0.26,26.82,2.08,-10.97,4
2.62,9.13,0.58,-2.47,8.15,4.58,0.88,0.22,0.29,20.26,2.82,-14.61,4
3.05,8.98,0.74,-2.03,8.19,4.11,0.87,0.22,0.33,5.2,-1.24,-18.17,4
3.45,9.06,0.94,-2.78,8.51,3.96,0.9,0.21,0.3,-3.56,0.35,-18.24,4
2.9,9.29,-1.01,-3.53,8.74,3.29,0.92,0.22,0.3,-1.61,5.09,-18.47,4
