d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
2.78,15.84,-2.94,-3.41,10.08,2.03,1.02,0.61,0.4,-105.49,-7.68,-62.85,7
1.37,14.27,-3.25,-4.11,10.19,1.88,1.06,0.29,0.3,-145.79,-24.53,-55.76,7
0.43,11.53,-2.62,-5.17,9.84,2.11,0.82,0.05,0.1,-160.34,-37.75,-56.78,7
0.82,8.08,-2.03,-6.43,8.78,3.37,0.65,0.0,0.03,-166.29,-33.88,-59.72,7
2.07,5.25,0.35,-6.82,8.11,3.37,0.76,0.19,0.0,-176.38,-25.8,-64.28,7
0.66,5.57,0.82,-7.76,8.11,3.33,1.09,0.11,0.26,-197.38,-25.59,-59.48,7
3.37,5.92,-1.17,-9.64,8.74,4.31,1.37,0.41,0.31,-214.89,-14.35,-34.17,7
4.47,6.04,-2.23,-11.65,8.59,5.57,1.06,0.42,0.33,-177.28,-16.67,-8.2,7
4.62,6.04,0.11,-14.43,7.57,5.33,0.96,0.1,0.21,-164.22,-25.66,1.47,7
3.56,5.49,0.43,-16.98,5.8,5.53,0.79,0.12,0.17,-142.89,-1.52,-13.27,7
4.9,4.43,0.7,-14.63,4.04,4.66,0.72,0.2,0.22,-161.5,12.97,-9.2,7
8.08,3.33,0.54,-14.47,2.51,3.6,0.79,0.23,0.24,-192.99,21.09,-17.7,7
8.15,3.33,0.07,-13.37,2.58,3.37,0.82,0.22,0.23,-205.32,24.83,-7.49,7
9.17,5.09,0.11,-12.23,2.15,2.9,0.98,0.32,0.34,-208.89,21.79,-12.29,7
6.74,6.78,0.5,-13.33,1.25,2.98,1.02,0.42,0.29,-197.73,11.5,-18.64,7
5.49,8.51,-1.37,-13.49,0.43,3.56,0.99,0.43,0.29,-182.3,6.61,-26.33,7
8.15,9.76,0.35,-15.25,0.47,3.72,0.86,0.38,0.34,-193.28,4.31,-40.08,7
5.25,8.23,2.78,-15.33,1.05,4.0,0.86,0.23,0.21,-196.89,-13.07,-43.66,7
7.13,6.74,2.51,-10.27,1.68,4.62,0.75,0.19,0.07,-191.28,-32.18,-44.58,7
5.06,2.7,1.37,-7.45,1.17,2.7,0.67,0.17,0.08,-187.16,-51.17,-32.47,7
3.88,2.74,0.19,-4.62,0.62,2.35,1.1,0.17,0.18,-203.27,-24.48,-25.06,7
11.1,5.09,0.27,0.43,-2.03,3.02,1.25,0.41,0.5,-208.5,-36.81,-15.12,7
13.88,6.19,0.54,0.58,-5.6,2.27,1.42,0.73,0.27,-241.43,-71.68,-1.86,7
11.33,8.78,2.39,0.03,-6.08,5.8,1.38,0.49,0.04,-210.8,-79.71,5.96,7
12.7,9.17,1.88,2.74,-7.02,5.72,1.2,0.44,0.12,-174.03,-43.2,6.14,7
9.68,7.13,1.52,1.6,-6.86,4.58,0.99,0.44,0.04,-159.14,-24.29,15.37,7
7.13,5.76,0.39,0.43,-6.31,2.54,0.85,0.42,0.06,-155.52,-31.22,33.96,7
0.15,5.33,0.94,-1.45,-5.09,1.88,0.89,0.34,0.06,-157.02,-40.13,35.22,7
4.39,5.8,0.82,-2.62,-4.04,1.64,0.79,0.31,0.06,-156.69,-51.94,37.96,7
9.06,5.49,0.19,-1.33,-2.23,1.33,0.73,0.23,0.13,-141.47,-53.65,42.02,7
9.8,4.9,1.52,0.31,0.43,0.9,0.71,0.26,0.12,-125.73,-51.66,41.6,7
9.53,4.51,1.72,0.74,0.62,0.98,0.64,0.27,0.07,-108.27,-54.13,32.1,7
7.37,4.35,1.37,0.74,1.64,0.15,0.48,0.16,0.07,-91.92,-68.07,27.46,7
3.88,4.43,1.29,-3.84,3.41,1.33,0.45,0.13,0.04,-87.01,-70.48,29.9,7
2.58,4.27,0.7,-1.25,3.53,2.82,0.39,0.14,0.06,-83.79,-73.0,34.8,7
1.72,4.07,0.15,0.11,4.39,0.35,0.41,0.03,0.24,-107.13,-76.07,36.52,7
2.54,4.43,-1.49,0.74,7.21,-1.13,1.15,0.02,0.91,-73.92,-71.17,44.03,7
4.51,7.92,1.25,-5.6,18.94,0.39,1.52,0.28,0.92,-69.24,-65.04,55.71,7
8.27,14.16,7.76,-13.49,20.04,-2.27,1.54,0.06,0.88,16.07,-94.75,72.76,7
14.94,15.96,2.7,-20.08,20.04,4.0,1.22,0.19,0.97,22.94,-57.82,40.9,7
9.53,14.51,1.49,-20.08,20.04,8.04,1.32,0.24,-1.25,3.4,-44.2,28.04,7
4.7,12.16,1.05,-15.61,18.9,9.64,1.33,0.22,-1.06,46.04,-29.72,27.66,7
2.43,12.0,1.25,-12.0,16.67,8.19,1.13,0.28,0.93,54.21,-15.97,3.89,7
2.35,12.86,1.49,-8.62,16.9,5.21,1.05,0.38,0.75,55.2,2.05,-9.09,7
