d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
2.0,12.12,0.66,-1.56,11.49,2.15,0.86,0.38,0.37,3.51,-32.97,53.72,11
1.96,11.92,1.33,-1.21,11.33,2.47,0.87,0.47,0.38,5.52,-17.12,24.09,11
0.19,11.49,2.03,0.94,11.25,2.31,0.9,0.52,0.4,5.28,0.04,-6.49,11
0.39,12.0,2.66,-2.03,12.19,2.11,0.9,0.5,0.35,4.84,18.31,-38.0,11
0.43,11.65,1.8,-1.84,11.76,2.43,0.91,0.41,0.31,1.06,31.93,-60.02,11
-1.8,11.14,0.5,-1.41,10.94,1.84,0.87,0.32,0.26,-2.13,41.89,-77.63,11
-2.82,10.35,0.35,0.43,11.06,1.72,0.91,0.25,0.22,-4.19,51.48,-91.69,11
-1.76,10.55,0.0,0.39,11.06,1.13,0.92,0.16,0.15,-8.69,61.64,-103.49,11
-1.72,10.15,0.07,0.15,11.33,1.92,0.92,0.08,0.1,-18.39,65.7,-107.52,11
0.94,10.51,0.11,0.27,11.14,2.19,0.94,0.02,0.06,-24.7,60.55,-111.1,11
0.58,10.27,0.19,0.07,10.59,1.33,0.97,0.04,0.07,-27.98,55.92,-111.68,11
0.78,10.39,0.5,0.03,10.47,1.17,0.96,0.12,0.01,-26.0,56.31,-106.78,11
0.0,10.0,0.47,0.19,10.47,1.13,0.96,0.2,0.02,-24.22,50.44,-99.42,11
0.39,9.49,0.19,0.27,10.08,1.49,1.0,0.29,0.01,-29.47,41.02,-90.49,11
0.43,8.7,0.07,0.27,10.04,1.37,1.08,0.33,0.06,-26.24,33.56,-68.64,11
0.23,8.78,0.58,0.11,9.88,1.76,1.06,0.4,0.03,-12.74,24.97,-48.14,11
0.82,8.7,1.33,0.07,9.41,1.56,1.08,0.39,0.0,-7.53,14.38,-31.39,11
1.17,9.02,1.84,0.31,9.17,1.68,1.07,0.37,0.03,2.57,9.84,-11.69,11
0.94,9.53,2.03,0.31,9.29,1.8,1.07,0.43,0.09,9.71,3.89,2.21,11
0.62,9.33,1.88,0.27,9.33,1.88,1.06,0.42,0.11,14.89,-4.3,17.91,11
0.19,9.37,2.07,0.5,9.41,1.92,1.06,0.4,0.09,16.81,-11.81,34.25,11
0.0,9.25,2.07,0.58,9.45,1.88,1.05,0.38,0.1,18.33,-21.39,49.81,11
0.07,9.13,1.88,0.78,9.64,2.07,1.04,0.34,0.07,22.63,-30.88,66.87,11
0.15,9.37,2.0,0.86,9.76,1.68,1.07,0.3,0.03,20.7,-39.78,83.53,11
0.11,9.49,0.98,0.86,10.15,1.76,1.08,0.25,0.02,21.22,-49.01,100.3,11
0.43,9.45,0.39,0.5,9.57,1.17,1.03,0.16,0.0,19.51,-55.97,108.82,11
0.82,9.21,0.15,0.27,10.12,1.09,0.91,0.09,0.01,13.26,-65.86,119.07,11
0.74,9.57,0.5,0.23,9.92,0.98,0.96,0.04,0.1,11.95,-74.19,128.75,11
0.58,9.68,-1.21,0.58,10.12,0.82,0.89,0.03,0.14,16.2,-74.72,128.5,11
0.7,10.63,0.62,0.19,11.57,1.05,0.88,0.19,0.17,11.24,-72.85,126.05,11
0.98,10.74,0.62,0.9,11.02,0.78,0.93,0.15,0.2,11.13,-61.18,110.58,11
-1.49,11.92,0.62,0.27,12.31,1.05,0.76,0.35,0.31,8.35,-57.63,102.26,11
-1.01,11.68,2.11,-1.05,12.31,2.03,0.86,0.51,0.36,4.35,-38.19,66.39,11
3.09,12.94,1.64,-1.45,12.55,2.54,0.89,0.56,0.4,3.35,-16.91,34.41,11
3.25,12.82,1.6,-2.0,12.59,2.78,0.87,0.63,0.38,-2.63,-4.01,4.86,11
1.72,12.0,1.72,-1.68,11.65,2.7,0.85,0.6,0.4,-5.89,11.63,-24.37,11
0.39,11.57,1.13,-1.05,10.9,2.31,0.87,0.52,0.39,-6.16,24.68,-49.01,11
-2.0,11.17,0.62,0.78,10.74,2.39,0.88,0.44,0.35,-3.53,36.03,-66.43,11
-3.64,10.27,0.23,0.98,11.21,2.03,0.89,0.32,0.29,-4.95,44.27,-80.87,11
-2.07,10.31,0.31,0.54,11.21,1.88,0.89,0.25,0.24,-8.34,50.57,-89.81,11
0.98,10.0,0.19,0.07,11.06,1.64,0.91,0.2,0.21,-11.37,57.4,-96.72,11
0.78,10.04,0.35,0.31,11.21,1.29,0.95,0.11,0.17,-12.28,57.14,-99.3,11
0.0,10.51,0.11,0.9,11.33,1.09,0.97,0.05,0.16,-16.61,53.62,-99.9,11
0.07,10.27,0.35,0.98,11.25,0.82,0.93,0.02,0.1,-11.41,56.04,-100.04,11
-1.37,10.15,-1.09,1.01,10.9,0.62,0.96,0.06,0.06,-14.25,54.43,-98.71,11
-2.27,10.15,-1.01,1.37,10.94,0.74,1.04,0.17,0.07,-19.9,48.53,-94.75,11
-1.41,9.8,0.39,1.09,10.47,1.01,1.1,0.19,0.03,-16.5,45.6,-85.41,11
0.74,8.62,0.62,0.74,9.84,1.17,0.99,0.2,0.02,-10.4,42.12,-73.67,11
0.15,8.27,0.9,0.39,8.86,1.72,0.97,0.24,0.04,-13.24,35.24,-64.75,11
0.0,8.59,1.13,0.03,8.62,1.29,1.05,0.32,0.01,-13.3,27.86,-53.02,11
0.0,9.53,1.25,0.35,9.37,2.15,1.11,0.41,0.09,-5.28,21.63,-32.76,11
