d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
2.58,9.29,1.41,-1.8,9.33,3.53,1.0,0.25,0.06,-4.28,27.16,-38.91,11
2.47,9.57,1.25,-1.68,9.33,3.25,1.03,0.29,0.09,-7.24,20.47,-32.93,11
2.27,9.8,1.25,-1.72,9.41,3.49,0.97,0.33,0.1,-6.65,14.04,-24.93,11
2.07,9.8,1.49,-1.8,9.72,3.68,0.99,0.33,0.08,-5.46,11.37,-22.2,11
2.07,9.45,1.37,-1.68,9.61,3.72,1.01,0.33,0.09,-4.43,11.67,-19.81,11
2.39,9.21,1.21,-1.6,9.33,3.53,0.97,0.34,0.12,-5.97,7.2,-14.65,11
2.62,8.94,1.01,-1.56,9.1,3.64,0.92,0.35,0.12,-6.43,2.32,-8.62,11
2.74,8.82,1.01,-1.64,9.06,3.56,0.95,0.36,0.09,-5.05,0.46,-4.08,11
2.7,8.66,1.01,-1.8,9.02,3.56,0.96,0.35,0.1,-1.49,1.06,-3.1,11
2.62,8.78,1.13,-1.84,9.02,3.68,0.95,0.36,0.12,0.07,1.39,0.46,11
2.66,8.74,1.21,-1.84,9.25,3.84,0.95,0.35,0.11,0.1,1.46,0.56,11
2.78,8.86,1.37,-1.8,9.25,3.8,0.96,0.35,0.12,0.34,1.48,0.16,11
2.98,9.1,1.56,-1.8,9.21,4.0,0.94,0.36,0.11,0.09,0.83,1.52,11
3.02,9.29,1.72,-1.88,9.33,4.15,0.94,0.36,0.12,1.47,0.89,5.02,11
3.05,9.53,1.92,-1.92,9.29,4.27,0.95,0.35,0.11,2.36,-1.68,6.95,11
3.05,9.61,2.31,-1.96,9.37,4.31,0.97,0.34,0.11,1.76,-1.68,5.27,11
2.94,9.57,2.23,-1.96,9.49,4.55,0.95,0.34,0.1,1.96,-2.06,3.92,11
2.74,9.57,2.47,-1.88,9.45,4.55,0.96,0.33,0.13,2.7,-2.68,6.65,11
2.78,9.61,2.39,-1.68,9.57,4.66,0.97,0.33,0.12,3.94,-4.47,9.11,11
2.51,9.45,2.47,-1.49,9.41,4.58,0.96,0.35,0.13,0.94,-8.02,11.56,11
2.51,9.57,2.58,-1.41,9.53,4.7,0.97,0.33,0.11,0.71,-10.27,14.01,11
2.9,9.76,2.35,-1.37,9.64,4.47,0.99,0.3,0.11,0.94,-11.24,15.34,11
2.62,9.53,2.19,-1.52,9.57,4.39,1.0,0.3,0.1,1.23,-12.1,16.23,11
2.43,9.8,1.84,-1.37,9.61,4.15,0.98,0.3,0.1,0.77,-14.52,18.49,11
2.39,9.64,1.45,-1.29,9.45,3.64,0.98,0.3,0.08,-1.05,-17.29,22.05,11
2.31,9.37,1.29,-1.33,9.33,3.49,1.0,0.26,0.06,0.63,-19.25,24.97,11
2.19,9.61,0.98,-1.37,9.37,3.33,1.01,0.26,0.05,0.13,-22.81,28.42,11
2.11,9.33,0.7,-1.25,9.29,3.09,1.0,0.25,0.06,0.66,-28.74,34.94,11
2.07,9.37,0.39,-1.21,9.21,2.86,1.03,0.23,0.03,0.17,-34.58,41.13,11
2.0,9.37,0.23,-1.09,9.17,2.7,1.04,0.18,0.0,0.35,-38.03,45.24,11
2.07,9.53,0.19,-1.01,9.37,2.47,1.04,0.17,0.01,-1.08,-41.2,49.19,11
2.0,9.41,0.03,-1.01,9.49,2.31,1.03,0.14,0.06,0.26,-44.72,54.65,11
2.0,9.45,0.23,0.86,9.64,2.07,1.04,0.1,0.07,1.8,-48.97,59.05,11
1.72,9.64,0.5,0.43,9.88,1.8,1.02,0.06,0.1,1.47,-51.54,61.98,11
1.45,9.64,0.54,0.19,9.8,1.56,1.0,0.02,0.14,3.1,-54.35,62.37,11
1.25,9.68,0.62,0.19,10.0,1.76,1.02,0.01,0.18,5.72,-54.15,63.79,11
1.25,9.92,0.58,0.11,9.96,1.05,1.0,0.0,0.18,7.42,-54.39,67.76,11
1.37,9.96,0.98,0.03,10.0,1.17,0.96,0.1,0.23,5.49,-57.89,68.07,11
1.49,10.15,0.78,0.07,9.88,1.17,0.95,0.12,0.23,7.89,-56.78,67.01,11
1.56,9.68,-1.05,0.03,10.0,1.09,0.97,0.19,0.3,9.92,-49.49,70.53,11
1.25,10.08,0.62,0.0,10.15,0.98,0.89,0.26,0.33,5.58,-52.1,68.79,11
1.68,10.39,0.15,0.39,10.51,0.7,0.89,0.26,0.35,5.39,-49.65,62.89,11
1.6,10.51,0.86,0.03,10.94,1.21,0.92,0.31,0.39,6.84,-40.82,59.06,11
2.0,10.86,-1.33,0.15,10.9,1.25,0.9,0.39,0.43,7.4,-38.04,53.99,11
2.51,10.59,-1.33,0.31,11.17,0.66,0.86,0.4,0.45,7.69,-32.07,48.34,11
2.58,10.59,-1.68,0.0,10.74,0.03,0.84,0.42,0.48,5.35,-28.23,40.21,11
2.39,10.78,-2.07,0.03,10.43,0.07,0.82,0.48,0.47,1.24,-23.23,33.4,11
1.88,10.66,-2.11,0.23,10.27,0.11,0.82,0.6,0.5,0.62,-19.97,21.31,11
1.09,10.55,-2.11,0.07,10.47,0.03,0.8,0.48,0.5,0.99,-13.97,17.03,11
0.58,10.31,-2.03,0.74,10.15,0.03,0.81,0.49,0.51,-2.34,-9.72,9.01,11
0.39,10.39,-1.8,1.05,10.0,0.03,0.82,0.5,0.53,-2.5,-3.97,1.7,11
0.39,10.39,-1.49,1.33,10.23,0.11,0.83,0.5,0.56,-2.31,2.15,-5.38,11
0.66,10.23,-1.52,1.45,10.55,0.07,0.82,0.48,0.56,1.23,7.82,-12.8,11
0.9,10.43,-1.6,1.33,10.94,0.31,0.82,0.48,0.52,2.85,15.43,-19.96,11
1.05,10.31,-1.56,1.09,10.74,0.27,0.84,0.48,0.5,1.04,21.59,-27.74,11
1.09,10.31,-1.76,0.58,10.74,0.23,0.84,0.45,0.48,0.08,27.98,-35.24,11
1.56,10.39,-1.72,0.35,10.7,0.43,0.84,0.4,0.46,0.34,33.29,-42.71,11
1.72,10.7,-1.8,0.15,10.59,0.39,0.86,0.39,0.46,0.1,38.08,-49.99,11
1.72,10.43,-1.6,0.03,10.47,0.47,0.88,0.35,0.41,2.74,42.82,-57.52,11
1.72,10.47,-1.52,0.07,10.31,0.43,0.91,0.3,0.39,3.56,47.04,-62.41,11
1.68,10.35,-1.52,0.23,10.19,0.54,0.91,0.26,0.33,2.18,50.4,-67.9,11
1.76,9.88,-1.13,0.5,10.04,0.74,0.92,0.21,0.29,0.13,53.5,-72.91,11
2.35,10.43,0.74,0.78,10.27,0.82,0.97,0.18,0.25,-4.4,54.94,-77.2,11
2.62,10.66,0.5,-1.05,10.35,0.94,0.98,0.11,0.25,-3.84,57.99,-78.4,11
2.78,10.98,0.27,-1.25,10.27,1.29,0.94,0.05,0.19,-3.28,59.51,-78.82,11
2.27,11.02,0.39,-1.09,10.39,1.56,0.99,0.0,0.15,-7.8,58.63,-79.05,11
1.52,10.9,0.9,0.82,10.31,1.49,1.03,0.03,0.12,-7.3,56.96,-73.51,11
1.01,10.39,0.78,0.78,10.19,1.76,0.99,0.08,0.11,-3.59,53.37,-68.3,11
1.13,9.61,0.35,0.74,9.76,2.0,0.98,0.08,0.06,-1.18,49.85,-64.83,11
1.41,9.21,0.0,0.94,9.21,2.35,1.05,0.16,0.02,1.06,46.68,-59.57,11
2.27,9.1,0.39,-1.09,9.1,2.54,1.06,0.2,0.0,0.63,40.96,-56.4,11
2.62,8.51,0.7,-1.45,8.78,2.86,1.06,0.21,0.01,0.12,39.33,-52.69,11
2.66,8.23,0.9,-1.49,8.55,3.13,1.01,0.24,0.03,0.25,33.79,-45.86,11
2.62,8.35,1.17,-1.49,8.78,3.09,1.0,0.27,0.04,0.16,30.68,-39.93,11
2.51,8.62,1.25,-1.49,8.98,3.53,1.01,0.29,0.09,-1.28,24.32,-32.4,11
2.19,8.98,1.21,-1.49,9.13,3.72,0.98,0.32,0.1,-1.69,16.8,-23.78,11
2.07,9.49,1.29,-1.6,9.41,3.72,0.97,0.34,0.11,-2.55,13.88,-19.19,11
2.11,9.72,1.49,-1.64,9.72,3.96,0.99,0.32,0.09,-1.8,13.87,-19.2,11
2.31,9.68,1.25,-1.6,9.64,4.0,0.97,0.33,0.12,-1.3,11.89,-16.4,11
2.58,9.53,1.25,-1.45,9.53,3.92,0.94,0.36,0.12,-1.4,7.3,-11.08,11
2.66,9.45,1.21,-1.29,9.37,3.88,0.96,0.35,0.11,-3.21,5.05,-8.15,11
2.7,9.29,1.17,-1.49,9.33,3.92,0.96,0.35,0.12,-2.66,4.5,-5.98,11
2.82,9.17,1.13,-1.72,9.25,4.0,0.95,0.36,0.13,-2.59,2.58,-3.04,11
2.82,9.02,1.13,-1.92,9.29,4.19,0.94,0.37,0.12,-3.47,0.33,0.69,11
2.98,8.94,1.25,-2.03,9.29,4.04,0.96,0.36,0.1,-4.57,0.63,0.84,11
3.02,9.06,1.41,-1.88,9.49,3.76,0.97,0.35,0.09,-3.21,0.19,0.83,11
3.02,9.21,1.64,-1.92,9.45,4.27,0.94,0.36,0.12,0.5,0.83,1.41,11
2.47,9.41,1.84,-1.72,9.49,4.39,0.96,0.35,0.12,0.49,0.0,3.33,11
2.86,9.57,2.07,-1.49,9.92,4.0,0.95,0.34,0.13,-2.08,-1.07,2.79,11
3.41,9.76,2.11,-1.41,10.19,3.72,0.95,0.34,0.12,-5.33,-1.81,1.49,11
3.8,9.72,2.15,-1.37,9.57,3.84,0.95,0.34,0.13,-4.58,-3.44,1.82,11
3.33,9.53,2.0,-1.52,9.17,3.64,0.95,0.34,0.1,-3.15,-4.66,4.59,11
3.05,9.68,1.92,-1.64,9.06,3.8,0.97,0.33,0.1,-2.33,-5.14,4.51,11
2.82,9.45,2.11,-1.84,9.06,4.04,0.95,0.33,0.1,0.14,-3.94,5.11,11
2.19,9.64,2.0,-1.41,9.1,4.15,0.96,0.34,0.11,1.05,-4.62,7.5,11
2.11,9.49,1.96,-1.09,9.17,4.51,0.97,0.32,0.09,2.16,-5.21,8.13,11
2.0,9.53,1.64,0.82,9.68,4.58,0.96,0.32,0.09,3.29,-5.79,8.81,11
1.52,9.57,1.49,0.82,9.76,4.43,0.97,0.33,0.09,4.04,-5.86,10.16,11
1.76,9.61,1.37,0.7,10.04,4.74,0.98,0.32,0.09,5.18,-6.1,10.96,11
2.0,9.64,1.21,0.54,9.88,4.07,0.97,0.31,0.09,5.17,-7.45,13.08,11
