d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
8.62,2.82,-2.07,-2.43,9.68,3.17,0.99,0.34,0.11,16.17,6.22,0.92,11
9.13,3.21,-2.7,-2.43,9.84,3.21,1.02,0.34,0.09,16.82,5.9,3.92,11
9.96,3.33,-2.74,-2.35,9.61,2.86,1.01,0.33,0.13,17.52,2.73,7.87,11
9.68,3.33,-2.98,-2.0,9.41,2.62,1.0,0.36,0.14,10.89,-4.03,14.12,11
9.37,3.21,-2.9,-2.23,9.33,3.29,0.96,0.32,0.12,0.62,-11.63,18.85,11
8.82,3.37,-2.62,-2.58,9.37,3.8,0.98,0.3,0.09,-8.18,-13.91,21.66,11
8.39,3.49,-2.47,-2.54,9.57,3.53,1.02,0.31,0.07,-9.5,-14.11,26.03,11
8.51,3.41,-2.86,-2.78,10.04,3.13,1.05,0.29,0.05,-9.64,-15.46,31.72,11
9.8,3.41,-3.64,-2.39,9.84,2.74,1.05,0.27,0.07,-8.85,-20.11,41.85,11
9.21,3.17,-3.88,-1.92,9.53,2.51,1.01,0.24,0.07,-10.78,-28.48,53.13,11
8.98,3.17,-4.19,-1.68,9.21,2.54,1.02,0.19,0.06,-16.58,-40.52,66.72,11
8.31,2.98,-4.11,0.39,8.82,1.68,1.05,0.16,0.02,-15.25,-50.09,77.62,11
8.59,3.13,-4.0,0.27,9.1,1.52,0.98,0.08,0.06,-12.87,-57.52,85.54,11
8.9,2.9,-4.23,-1.01,9.21,1.21,1.04,0.09,0.03,-18.4,-60.44,83.59,11
9.76,2.98,-3.76,0.74,10.15,1.41,0.94,0.05,0.14,-9.37,-62.3,84.49,11
9.53,3.17,-3.76,0.43,10.47,1.76,1.01,0.09,0.15,-11.77,-63.27,84.65,11
8.86,3.25,-4.86,-1.09,10.23,2.0,0.97,0.11,0.2,-2.58,-48.96,74.35,11
9.21,3.25,-4.07,-1.45,11.06,2.35,0.92,0.16,0.22,6.55,-40.49,69.11,11
