d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
0.47,12.35,0.94,-1.09,10.63,3.25,1.3,0.29,0.05,0.0,-16.47,-1.18,4
0.58,13.21,0.5,0.19,12.23,1.72,1.48,0.35,0.06,13.82,-35.89,9.69,4
-1.09,14.16,0.5,0.0,14.74,1.01,1.34,0.43,0.23,21.45,-31.62,9.77,4
1.8,11.41,1.92,0.07,15.45,0.54,1.13,0.45,0.28,6.59,-22.39,1.85,4
1.49,9.92,4.27,0.43,12.16,0.5,0.95,0.37,0.29,-13.15,-20.43,0.89,4
1.09,7.1,3.76,0.62,9.84,0.86,0.87,0.23,0.36,-18.29,-13.15,6.34,4
0.98,7.76,3.37,0.11,9.02,0.31,0.82,0.26,0.43,-10.1,-4.65,12.08,4
-2.23,6.86,2.74,0.39,9.33,0.15,0.72,0.29,0.38,-2.38,5.54,12.85,4
-1.45,6.94,2.07,0.5,9.02,0.86,0.76,0.32,0.27,-11.31,3.4,11.12,4
0.19,8.23,1.13,0.54,9.1,-1.21,0.93,0.34,0.24,-24.03,0.33,7.93,4
0.74,9.61,1.41,0.03,9.37,-1.01,1.03,0.36,0.28,-29.35,3.34,6.86,4
1.33,10.39,1.6,0.54,9.64,0.98,0.99,0.35,0.31,-18.78,8.53,6.01,4
2.11,9.8,2.27,0.66,9.68,0.78,0.92,0.3,0.2,-11.73,8.55,1.36,4
1.8,9.53,2.74,0.86,8.9,0.7,0.91,0.31,0.12,-17.06,3.95,-1.46,4
0.11,9.29,2.15,0.9,8.39,0.54,0.96,0.29,0.14,-23.82,1.37,2.68,4
0.5,9.41,2.07,0.86,8.47,0.15,0.94,0.27,0.18,-22.86,0.11,2.33,4
0.35,9.06,1.68,-1.49,8.86,0.15,0.92,0.27,0.15,-24.03,-5.07,-2.41,4
0.74,10.35,1.01,-1.33,9.92,0.15,1.07,0.23,0.12,-23.59,-14.39,-2.1,4
1.33,11.96,1.09,-1.76,10.94,0.47,1.13,0.31,0.08,-20.6,-17.15,2.04,4
2.15,11.61,1.45,-1.64,11.45,1.29,0.97,0.33,0.09,-28.68,-31.36,1.23,4
5.02,11.49,1.09,0.03,10.08,1.6,0.91,0.3,0.2,-30.33,-45.04,-5.94,4
-1.6,10.86,3.8,1.25,9.64,1.49,0.97,0.28,0.28,-21.6,-44.27,0.59,4
-2.19,7.68,3.64,1.96,10.47,0.62,1.03,0.27,0.25,-12.41,-35.22,4.79,4
0.9,8.62,3.41,1.45,11.57,0.35,0.92,0.32,0.25,-13.5,-26.84,0.27,4
0.54,8.82,2.74,0.07,10.98,0.03,0.91,0.32,0.27,-18.82,-19.94,-2.11,4
0.78,9.1,2.31,-1.05,10.39,0.0,0.99,0.35,0.31,-17.82,-13.65,0.34,4
0.86,9.21,1.6,-1.49,10.08,0.27,0.95,0.35,0.33,-15.73,-8.99,0.72,4
0.23,8.94,1.56,-1.33,10.0,0.19,0.89,0.35,0.36,-14.95,-6.56,0.99,4
0.54,8.86,1.25,0.82,10.0,0.15,0.87,0.35,0.37,-12.4,-5.42,-3.93,4
0.54,8.9,2.62,0.19,10.04,0.5,0.88,0.37,0.39,-11.88,-6.4,-4.88,4
-1.76,9.02,2.47,0.0,9.72,0.94,0.91,0.38,0.41,-9.72,-8.52,-1.91,4
-3.76,8.51,3.41,0.39,10.0,-1.01,0.89,0.37,0.43,-2.22,-8.71,1.08,4
-3.29,8.7,3.56,0.43,10.08,-1.17,0.87,0.38,0.39,3.55,-4.09,3.69,4
-2.47,8.0,3.02,0.54,9.1,-1.49,0.9,0.4,0.42,0.29,-2.22,6.82,4
-2.11,7.8,2.86,0.0,9.96,-2.0,0.87,0.39,0.47,-5.77,1.73,2.45,4
0.43,8.39,2.51,0.35,10.39,-2.07,0.89,0.36,0.52,-6.22,4.5,-1.82,4
0.54,9.61,2.11,0.94,10.74,-1.6,1.14,0.28,0.44,11.0,11.54,11.4,4
1.68,11.61,1.49,0.9,12.39,0.9,1.52,0.34,0.26,21.01,15.44,24.51,4
2.9,13.88,0.54,-1.76,13.61,0.19,1.19,0.27,0.01,7.83,2.14,26.61,4
2.31,11.96,0.03,0.86,10.23,2.39,0.91,0.0,0.08,0.99,0.63,9.63,4
1.33,9.76,0.47,0.19,8.78,3.13,1.04,0.01,0.06,0.76,11.69,7.56,4
0.74,10.51,0.7,-1.21,10.04,3.8,1.16,0.05,0.06,-4.44,12.76,0.23,4
0.9,11.45,0.31,-3.13,11.37,5.13,1.03,0.04,0.04,-12.92,3.43,-3.23,4
1.72,11.29,0.62,-2.35,11.29,5.21,1.03,0.06,0.01,-15.35,5.89,-4.46,4
1.84,9.96,0.98,0.35,10.82,4.07,1.04,0.09,0.02,-4.41,12.95,-7.7,4
1.56,9.25,0.86,0.31,10.39,2.98,0.96,0.1,0.04,0.76,14.47,-7.63,4
0.98,8.47,0.66,0.66,9.76,3.25,0.95,0.12,0.06,-5.57,8.58,-3.26,4
0.98,8.82,0.47,1.17,9.33,1.84,1.0,0.12,0.06,-8.05,2.82,-2.83,4
2.03,9.88,0.43,1.37,9.33,1.45,0.99,0.12,0.02,-9.35,3.24,-5.19,4
2.98,10.82,0.27,0.7,9.45,1.21,0.97,0.1,0.01,-10.32,5.53,-7.09,4
3.45,9.84,0.78,-1.25,8.78,1.56,0.9,0.16,0.0,-7.69,6.4,-11.76,4
2.86,9.02,0.66,-1.37,8.51,1.21,0.93,0.21,0.03,-10.89,-5.59,-13.51,4
2.82,8.78,0.03,-1.17,8.47,0.82,1.02,0.18,0.06,-11.95,-10.12,-16.83,4
2.31,9.25,0.27,-1.05,9.37,0.9,1.05,0.21,0.1,-13.49,-5.13,-7.79,4
2.39,10.66,0.11,-1.45,11.21,2.27,1.14,0.3,0.16,-18.76,-7.11,-1.56,4
3.25,11.33,0.31,0.11,12.55,1.37,1.2,0.22,0.14,-10.16,-2.78,2.69,4
2.98,11.06,0.43,0.07,11.92,1.6,1.09,0.2,0.08,2.14,5.43,9.63,4
1.76,10.23,0.23,0.39,10.66,2.23,0.96,0.22,0.07,2.22,2.25,11.24,4
0.5,9.84,0.0,0.07,10.0,2.07,0.96,0.21,0.07,-1.3,-1.48,8.22,4
0.94,9.76,0.23,-1.64,10.27,2.62,0.93,0.19,0.04,4.78,3.27,0.95,4
1.64,9.88,0.35,0.27,10.9,3.64,0.95,0.18,0.0,9.28,1.18,-5.46,4
1.88,9.96,0.23,1.29,10.0,4.74,0.99,0.17,0.0,10.4,0.28,-10.14,4
2.11,9.96,0.19,1.64,9.64,3.37,0.99,0.15,0.01,11.73,2.76,-12.39,4
2.03,9.72,0.07,0.54,8.62,3.09,0.95,0.16,0.03,11.74,6.14,-16.03,4
1.88,9.53,0.15,0.0,9.68,2.27,0.93,0.14,0.06,14.07,9.77,-17.77,4
1.96,9.02,0.03,0.86,9.06,2.82,0.95,0.15,0.06,15.95,13.98,-14.51,4
1.84,8.98,0.39,0.58,9.37,1.88,0.96,0.14,0.09,13.41,16.19,-11.59,4
2.03,8.9,0.86,-1.21,9.33,2.39,0.95,0.17,0.11,14.29,14.48,-11.08,4
2.19,9.64,-1.17,-1.84,8.66,2.31,1.02,0.12,0.15,9.34,8.8,-10.39,4
2.54,11.45,0.62,-2.11,8.78,3.02,1.09,0.14,0.12,6.94,9.18,-7.71,4
1.09,10.94,-2.35,-1.68,9.96,2.98,1.08,0.21,0.04,0.07,5.43,-4.24,4
0.98,12.35,-2.27,-1.84,10.9,1.96,1.2,0.29,0.05,-6.39,-4.13,1.34,4
1.13,12.67,0.0,-2.43,12.43,1.64,1.37,0.38,0.19,-3.18,-11.29,2.95,4
1.29,10.98,0.9,-2.51,13.21,2.0,1.3,0.45,0.25,14.73,-10.26,12.15,4
1.88,10.7,0.5,-1.37,13.33,0.07,1.24,0.47,0.26,18.23,-16.27,18.25,4
5.53,10.74,3.88,-1.41,13.1,0.78,1.02,0.46,0.28,0.71,-22.44,13.65,4
6.23,10.15,10.15,-1.01,11.1,0.9,0.85,0.3,0.36,-7.18,-13.81,10.49,4
-3.88,7.1,6.31,0.74,9.06,0.78,0.73,0.28,0.38,-1.57,-2.04,7.74,4
-1.72,5.92,3.49,0.7,8.66,0.15,0.66,0.31,0.33,3.36,1.66,5.37,4
0.82,6.31,2.31,0.39,8.23,0.03,0.71,0.38,0.27,-5.76,-3.16,1.82,4
-1.17,8.35,0.86,-1.05,8.35,0.58,0.94,0.39,0.32,-19.11,-10.68,1.21,4
0.03,9.96,0.31,-1.84,9.92,0.9,1.02,0.38,0.33,-18.03,-11.04,1.89,4
1.84,10.9,1.01,-2.27,10.63,-1.09,0.95,0.38,0.31,-5.02,-4.8,1.92,4
0.19,10.23,3.45,-2.23,9.96,-1.09,0.9,0.36,0.26,0.37,0.07,0.29,4
