d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
-9.8,8.43,0.74,-1.52,6.0,0.82,0.72,0.31,0.34,133.94,29.21,2.75,10
-6.11,8.74,-5.09,-1.09,7.13,0.5,0.67,0.37,0.39,148.5,29.8,-3.85,10
-9.37,6.62,-7.37,0.98,8.31,0.19,0.79,0.41,0.08,153.71,28.08,-6.45,10
-11.1,2.86,-8.66,-1.17,9.92,0.15,1.27,0.31,0.2,172.04,46.51,-26.33,10
-12.16,2.0,-11.14,-1.56,12.12,0.58,1.46,0.36,0.16,148.08,53.79,-54.29,10
-12.63,-4.39,-14.82,-2.0,13.25,-1.21,1.38,0.38,0.27,130.65,62.38,-20.22,10
-8.98,-6.19,-14.16,-2.58,11.33,0.86,1.08,0.31,0.12,91.86,29.89,-1.87,10
-4.35,-7.8,-16.08,-5.17,9.84,2.47,1.01,0.11,0.05,79.54,7.56,-5.17,10
1.56,-8.15,-15.57,-8.04,8.9,6.47,0.81,0.09,0.1,92.39,17.26,-2.09,10
10.0,-8.55,-16.0,-6.59,7.88,4.23,0.6,0.11,0.12,105.36,26.4,-15.02,10
11.17,-8.66,-15.1,-5.88,9.8,3.37,0.64,0.17,0.06,98.45,31.44,-25.53,10
10.08,-9.25,-10.9,-2.0,12.27,4.19,1.4,0.48,0.39,65.67,38.26,-38.7,10
20.04,-4.31,0.94,1.96,13.69,7.49,1.38,0.58,0.41,41.34,36.31,-20.75,10
20.04,0.54,0.47,0.9,14.04,4.27,1.14,0.56,0.5,64.91,21.46,5.01,10
20.04,4.94,5.57,1.37,14.78,3.13,1.13,0.54,0.43,124.06,23.3,3.49,10
15.69,0.11,13.84,0.15,15.37,1.6,0.97,0.56,0.31,168.16,41.0,-8.17,10
5.96,-1.33,17.02,-3.21,13.18,0.35,0.88,0.52,0.18,141.26,56.36,-19.75,10
7.02,6.82,18.35,-3.37,10.12,1.17,0.82,0.44,0.11,134.07,63.51,-17.1,10
-7.17,6.98,13.69,-4.62,8.98,1.84,0.73,0.41,0.16,127.04,57.49,-1.4,10
-17.88,4.62,12.63,-3.37,8.9,1.8,0.69,0.42,0.21,141.79,47.2,11.69,10
-11.96,4.82,5.92,-2.54,8.11,0.54,0.7,0.39,0.21,150.61,37.69,11.92,10
-12.55,6.62,1.68,-1.6,7.33,0.62,0.72,0.35,0.24,165.75,43.08,3.68,10
-14.2,5.76,-4.74,0.62,7.1,0.66,0.62,0.37,0.3,174.35,47.46,-1.17,10
-8.27,5.64,-6.31,0.86,6.62,0.86,0.65,0.29,0.14,180.52,51.84,0.13,10
-8.04,4.9,-8.94,0.94,7.29,0.9,0.88,0.32,0.12,195.49,57.94,1.86,10
-7.49,4.55,-10.15,-1.72,8.78,0.58,1.33,0.33,0.32,201.79,65.11,-28.12,10
-6.08,0.03,-15.18,-2.27,9.29,1.01,1.49,0.42,0.44,174.01,66.34,-38.68,10
-2.31,-6.51,-18.98,-3.41,9.49,3.02,1.42,0.4,0.39,118.36,37.98,-20.75,10
0.98,-10.63,-19.92,-5.68,8.98,5.8,1.2,0.27,0.17,72.89,16.03,-15.99,10
8.74,-14.31,-20.08,-7.1,8.35,7.41,1.09,0.17,0.0,60.15,29.35,-8.77,10
14.39,-15.14,-19.29,-7.68,8.0,6.98,0.78,0.25,0.15,56.23,41.37,-16.16,10
20.04,-12.55,-8.9,-7.33,7.29,5.02,0.63,0.25,0.26,33.44,32.25,-10.26,10
20.04,-8.94,0.62,-5.33,9.17,3.72,0.86,0.37,0.38,51.37,31.69,3.92,10
8.98,11.88,14.43,-2.9,12.31,3.13,1.23,0.5,0.3,92.55,38.18,-13.33,10
-5.84,6.43,20.04,0.86,13.45,3.45,1.23,0.61,0.14,118.7,25.06,-21.1,10
-13.92,7.06,9.02,0.15,13.84,3.33,1.18,0.56,0.1,105.47,28.28,-4.21,10
-19.29,4.43,13.57,0.58,12.47,2.43,0.93,0.44,0.08,90.06,32.17,0.03,10
-20.08,2.23,6.47,-1.17,10.04,0.9,0.79,0.41,0.12,85.6,30.97,0.76,10
-15.8,4.9,-2.94,-2.98,8.43,0.07,0.64,0.41,0.2,98.35,37.24,-3.55,10
-7.33,4.82,-5.45,-4.55,7.17,0.54,0.55,0.44,0.25,112.02,40.53,-2.53,10
-11.72,4.11,-8.66,-4.98,7.06,0.66,0.65,0.34,0.21,137.04,45.23,-4.21,10
-7.25,3.88,-9.96,-3.96,6.98,0.62,0.69,0.31,0.22,152.33,48.36,-3.98,10
-6.08,2.58,-9.72,-2.58,6.98,0.9,0.7,0.29,0.19,153.31,40.52,2.95,10
-8.62,1.92,-10.55,-1.68,8.9,0.74,1.05,0.35,0.09,153.36,38.78,22.05,10
-3.6,0.66,-14.59,-1.17,10.15,0.0,1.25,0.24,0.5,180.4,61.82,-8.0,10
-1.29,-4.74,-18.0,-1.13,9.21,0.19,1.21,0.36,0.36,101.1,33.09,-21.5,10
2.31,-9.57,-17.76,-3.64,10.86,1.92,1.39,0.31,0.33,53.46,20.66,15.14,10
6.0,-12.39,-16.86,-5.17,10.9,4.07,1.28,0.28,0.04,44.33,8.4,24.42,10
13.65,-14.16,-15.61,-6.66,11.33,4.15,1.03,0.22,0.03,66.46,17.11,5.4,10
14.04,-12.04,-8.43,-7.6,11.25,3.96,0.9,0.23,0.13,88.81,23.81,-12.0,10
16.16,-10.19,2.7,-6.39,10.59,4.62,0.78,0.18,0.15,74.58,25.82,-19.27,10
11.88,-10.39,4.86,-3.25,10.82,4.47,0.95,0.34,0.28,52.17,30.72,-2.85,10
12.43,0.19,0.94,0.15,12.47,3.13,1.37,0.47,0.34,60.56,37.82,-2.61,10
8.9,-2.51,20.04,2.51,13.33,3.84,1.25,0.58,0.21,88.66,27.02,-17.42,10
-4.43,0.94,16.98,3.05,12.82,4.15,1.12,0.5,0.27,99.35,15.11,-9.9,10
-9.61,3.84,11.92,1.72,11.06,3.33,1.0,0.42,0.19,111.25,24.55,-11.64,10
-20.08,1.68,14.35,0.43,9.25,1.96,0.8,0.36,0.18,117.3,40.98,-20.52,10
-18.43,2.82,7.1,-2.66,7.68,0.58,0.66,0.38,0.15,115.61,43.52,-17.36,10
-13.65,5.21,2.03,-4.11,6.66,0.58,0.57,0.36,0.16,111.99,33.86,-10.24,10
-9.33,8.08,0.5,-4.07,6.62,1.13,0.65,0.37,0.28,117.65,31.98,3.27,10
-8.43,7.92,-4.15,-3.56,6.66,1.41,0.72,0.4,0.4,144.46,31.66,7.32,10
-6.78,5.84,-7.06,-2.11,7.49,1.52,0.63,0.4,0.35,171.96,26.16,-1.42,10
-7.6,4.62,-9.17,-1.05,9.25,1.25,0.71,0.39,0.15,200.24,33.92,7.21,10
-7.41,0.66,-13.37,0.43,12.67,0.23,1.31,0.54,0.11,211.28,53.25,32.22,10
-5.84,-6.23,-16.12,0.35,14.47,-1.8,1.36,0.36,0.31,208.2,84.27,-33.91,10
-5.57,-9.45,-17.1,0.82,12.19,-2.51,1.25,0.46,0.36,134.5,67.55,-25.91,10
0.07,-8.86,-19.06,-3.33,9.92,0.94,1.36,0.37,0.33,66.97,34.0,13.17,10
6.15,-9.96,-20.08,-5.57,8.23,2.58,1.13,0.29,0.0,34.62,9.45,12.63,10
10.08,-9.96,-16.55,-7.06,7.68,4.58,0.93,0.16,0.1,38.75,11.13,8.64,10
13.29,-10.04,-10.23,-7.1,6.31,3.84,0.66,0.1,0.12,79.73,28.69,-13.04,10
17.18,-8.98,-4.35,-5.37,5.49,2.54,0.51,0.09,0.2,112.44,43.68,-22.32,10
15.57,-6.04,-2.11,-2.74,6.47,3.13,0.63,0.25,0.16,92.62,43.98,-19.17,10
20.04,0.98,-2.15,0.15,10.35,4.15,1.05,0.43,0.21,80.7,28.77,5.87,10
16.74,0.19,13.02,2.47,14.39,3.29,1.32,0.46,0.23,82.5,22.4,10.4,10
2.15,-3.53,20.04,2.94,14.98,1.92,1.35,0.57,0.22,106.69,16.72,10.32,10
1.41,0.07,19.77,1.76,17.37,0.78,1.41,0.5,0.19,121.07,18.98,-2.16,10
-11.57,2.94,17.33,-1.52,16.35,0.19,1.25,0.53,0.17,118.2,29.02,-13.3,10
-20.08,3.33,14.51,-5.13,12.35,0.27,1.02,0.44,0.15,115.26,25.0,-20.23,10
-18.0,2.66,8.94,-6.11,9.21,0.03,0.84,0.35,0.2,118.84,23.21,-25.85,10
-12.51,4.23,3.37,-5.33,6.82,0.94,0.67,0.23,0.17,135.98,33.47,-19.6,10
-8.94,5.41,0.27,-4.27,5.72,0.94,0.54,0.3,0.14,149.37,45.31,-4.43,10
-8.74,6.74,-2.47,-3.05,5.21,0.5,0.52,0.39,0.09,132.17,36.6,1.05,10
