d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
2.94,-2.43,-1.01,-2.94,-2.19,1.88,1.09,0.38,0.05,13.65,-11.43,8.07,5
4.98,-2.86,-2.0,0.35,0.7,1.49,0.85,0.49,0.17,5.99,-14.33,11.5,5
4.11,-1.25,-2.54,-2.35,0.07,0.98,0.84,0.46,0.26,18.71,-16.57,22.05,5
4.82,-1.49,-4.39,-11.02,4.31,2.19,0.95,0.47,0.34,46.36,-11.92,36.91,5
9.45,1.56,-5.6,-8.08,6.23,1.29,1.15,0.46,0.4,87.8,15.54,36.61,5
12.98,2.9,-5.76,-13.92,10.74,1.8,1.1,0.51,0.21,134.68,51.69,42.63,5
12.9,6.0,-3.96,-3.41,12.19,1.05,1.06,0.43,0.02,164.37,68.0,56.92,5
12.74,6.59,-1.41,-3.02,16.23,1.13,0.85,0.42,0.12,180.5,74.87,63.95,5
9.84,8.78,0.03,0.03,19.26,1.92,0.74,0.39,0.21,176.1,71.68,56.79,5
10.35,10.04,0.35,-3.64,20.04,0.43,0.79,0.4,0.15,167.66,74.8,39.92,5
10.98,10.31,-1.13,-7.1,18.27,0.74,0.86,0.38,0.1,167.66,81.4,19.41,5
10.12,9.76,-1.84,-4.9,13.96,1.37,0.74,0.46,0.11,174.94,78.97,12.89,5
8.23,9.41,-1.92,-3.72,12.31,0.43,0.72,0.43,0.16,177.1,76.83,14.09,5
6.66,9.61,0.82,-1.05,11.8,-1.41,0.82,0.4,0.21,182.2,85.39,10.57,5
5.96,9.64,0.39,0.82,11.45,-2.98,0.89,0.42,0.23,185.23,88.11,10.22,5
8.04,9.64,-1.84,-2.98,11.33,-2.62,0.97,0.51,0.2,185.95,84.43,14.98,5
5.64,9.84,-3.09,-2.62,10.08,-2.7,0.94,0.5,0.14,198.97,92.83,24.6,5
7.06,9.53,-4.0,-3.49,9.25,-3.76,0.86,0.53,0.13,217.93,107.63,40.82,5
5.29,10.0,-4.74,-2.86,10.08,-2.74,1.04,0.64,0.09,237.79,109.68,67.59,5
5.92,10.51,-4.23,-3.29,11.1,-1.92,0.93,0.68,0.08,252.42,115.43,59.01,5
5.13,10.04,-4.19,-2.94,10.86,-1.45,0.76,0.73,0.14,232.94,120.84,48.51,5
4.11,10.27,-4.47,-2.47,9.96,0.86,0.61,0.89,0.24,206.69,105.09,43.67,5
3.76,11.53,-4.11,-3.29,10.0,0.82,0.92,0.7,0.11,194.54,79.62,38.66,5
3.49,11.53,-3.37,-3.72,9.41,-1.13,1.02,0.54,0.02,177.32,65.82,40.05,5
2.62,10.12,-3.13,-4.11,9.17,-1.37,0.79,0.54,0.13,184.55,74.21,40.3,5
2.11,9.17,-3.13,-4.11,9.96,0.9,0.75,0.64,0.12,198.89,68.53,50.4,5
2.7,8.39,-3.09,-3.41,10.7,0.9,0.76,0.64,0.12,223.25,81.17,50.94,5
3.37,8.04,-3.76,-2.9,11.49,-1.25,0.82,0.7,0.09,239.0,97.76,56.89,5
3.84,8.31,-4.55,-2.54,12.19,-1.56,0.78,0.79,0.07,252.42,109.54,64.62,5
4.0,9.17,-4.82,-2.23,13.1,-2.23,0.85,0.84,0.01,252.42,108.76,69.44,5
4.39,10.98,-5.09,-2.11,13.18,-2.15,0.98,0.75,0.03,252.42,100.95,71.79,5
5.41,11.53,-5.8,-2.11,12.67,-2.11,0.86,0.78,0.09,252.42,96.15,69.06,5
5.25,11.61,-6.86,-2.51,12.19,-2.19,0.8,0.8,0.24,252.42,94.92,72.82,5
5.02,11.29,-8.04,-3.17,11.57,-2.31,0.87,0.63,0.38,252.42,93.98,78.59,5
6.08,11.17,-8.98,-3.96,11.25,-1.76,0.83,0.67,0.3,252.42,83.61,89.98,5
6.9,11.06,-9.53,-5.25,11.61,-1.76,0.75,0.7,0.17,252.42,84.57,73.9,5
7.6,10.9,-10.04,-7.25,10.7,-1.92,0.66,0.68,0.18,252.36,84.53,43.98,5
8.62,10.98,-9.84,-8.43,9.25,-1.21,0.52,0.75,0.3,239.71,77.94,24.73,5
