d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
2.15,11.33,-5.8,-4.43,10.08,-5.17,0.92,0.57,0.12,214.75,43.68,23.23,5
3.45,11.53,-5.57,-4.82,9.33,-4.74,1.06,0.53,0.09,199.84,40.39,12.82,5
2.19,11.25,-7.72,-3.49,8.11,-3.96,1.09,0.46,0.08,196.77,48.81,13.21,5
1.29,10.66,-7.37,-2.86,9.53,-4.11,1.04,0.46,0.03,203.17,47.35,28.75,5
1.13,10.43,-6.7,-3.25,9.06,-4.74,0.9,0.52,0.02,202.8,35.84,32.71,5
0.39,9.8,-6.0,-2.66,8.55,-5.09,0.82,0.48,0.04,194.41,27.15,22.75,5
-1.25,8.98,-5.84,-3.45,7.88,-4.86,0.83,0.45,0.0,193.62,33.77,15.01,5
-1.01,8.78,-5.57,-3.6,7.92,-4.0,0.87,0.47,0.04,193.52,40.98,14.27,5
0.19,8.94,-5.84,-3.33,8.55,-3.64,0.91,0.48,0.07,192.13,36.88,12.14,5
2.39,10.39,-5.17,-3.05,9.25,-3.25,1.06,0.41,0.02,194.33,26.24,16.72,5
3.21,11.92,-4.27,-2.39,9.88,-3.53,1.28,0.34,0.13,215.48,24.71,31.93,5
-1.88,11.29,-4.78,-1.56,10.63,-3.13,1.09,0.39,0.31,217.59,29.27,29.69,5
0.11,10.51,-4.19,-1.92,10.78,-2.78,1.0,0.33,0.24,192.59,24.98,31.02,5
0.43,9.88,-3.29,-3.09,10.86,-1.49,1.0,0.33,0.09,175.67,25.58,23.47,5
1.49,9.02,-3.64,-5.13,11.25,0.19,0.91,0.37,0.04,183.74,30.53,15.91,5
4.98,8.55,-4.62,0.78,11.45,5.84,0.79,0.33,0.09,201.46,38.45,11.13,5
4.31,7.96,-4.51,1.41,8.78,4.58,0.71,0.34,0.18,203.89,43.12,8.53,5
5.09,8.15,-4.19,-3.76,8.94,2.62,0.76,0.38,0.23,192.39,43.01,7.04,5
8.08,9.57,-4.04,-5.06,11.61,1.49,0.91,0.35,0.24,178.52,43.35,2.08,5
8.98,11.17,-4.19,-5.06,12.55,1.68,0.99,0.34,0.26,168.85,40.44,-1.49,5
10.55,13.37,-4.07,-7.37,14.78,0.43,1.04,0.32,0.23,161.89,36.11,-1.52,5
12.47,15.49,-5.13,-10.66,12.43,-2.74,0.94,0.32,0.21,150.88,35.65,0.32,5
12.74,16.2,-5.37,-15.69,11.45,-3.05,0.88,0.31,0.23,135.71,32.96,1.92,5
13.8,18.0,-3.33,-16.51,9.8,-1.01,0.85,0.32,0.26,121.46,30.98,-5.15,5
12.98,16.0,-2.27,-17.18,6.7,0.03,0.98,0.36,0.25,98.79,21.25,-8.53,5
11.29,12.74,-2.39,-12.19,4.58,0.98,1.15,0.28,0.13,76.59,23.74,-22.14,5
10.23,9.84,0.94,-4.94,4.35,3.92,1.01,0.19,0.15,55.0,27.43,-26.94,5
9.06,7.96,0.74,-5.84,0.23,0.47,1.01,0.2,0.2,37.65,22.42,-15.77,5
3.09,4.82,-2.82,2.7,-1.96,0.31,1.09,0.26,0.09,18.21,14.52,-9.17,5
1.29,0.78,-3.76,-2.54,-4.74,-2.0,1.09,0.32,0.0,0.71,2.9,-7.75,5
3.25,-3.09,-5.29,1.56,-6.86,-2.78,1.06,0.31,0.02,3.95,-1.96,-5.3,5
0.78,-4.11,-6.35,1.25,-8.04,-2.78,1.06,0.35,0.08,14.2,-2.27,-3.5,5
1.45,-4.23,-4.58,0.39,-7.17,0.35,0.99,0.35,0.07,26.91,-4.76,-2.77,5
2.07,-2.66,0.74,-1.84,-5.17,2.19,0.92,0.34,0.06,34.79,-5.85,-2.87,5
13.37,20.04,20.04,-2.19,20.04,8.08,0.9,0.38,0.07,37.33,-6.23,0.14,5
0.98,-6.27,3.56,-10.9,-11.53,5.96,0.95,0.44,0.04,41.79,-11.91,12.32,5
0.58,-6.47,1.76,-5.64,-5.09,6.9,1.01,0.38,0.15,46.27,-13.46,18.53,5
0.11,-4.86,3.13,0.43,-1.84,7.49,0.95,0.41,0.15,58.06,-7.62,17.68,5
0.66,-3.8,2.74,-1.49,-2.58,6.0,0.97,0.43,0.19,71.23,2.47,18.34,5
-1.41,-4.94,0.23,-3.02,-1.88,3.88,0.95,0.37,0.22,85.07,8.02,16.7,5
-2.31,-2.27,-2.0,-5.49,0.23,1.21,0.92,0.33,0.24,97.24,11.63,17.84,5
1.17,0.9,-1.84,-4.62,1.49,0.58,0.89,0.35,0.29,109.56,16.86,13.18,5
6.62,2.74,-1.29,-5.06,3.8,-1.49,0.92,0.42,0.31,129.5,25.92,10.59,5
7.88,3.68,-3.96,-10.0,7.29,-1.56,1.03,0.35,0.27,151.68,35.1,15.96,5
19.33,17.92,7.02,-6.23,9.76,-2.54,1.12,0.31,0.12,176.95,38.74,18.13,5
14.94,9.64,0.0,-6.04,11.8,-2.27,1.04,0.28,0.09,178.88,33.49,23.42,5
11.45,10.31,-1.01,-8.11,18.71,-4.07,1.02,0.21,0.01,181.48,27.11,24.76,5
14.04,12.86,-3.72,-3.68,16.86,-4.47,0.97,0.21,0.02,187.1,26.31,13.04,5
7.6,18.55,-3.6,-3.64,20.04,-5.53,1.01,0.23,0.03,189.68,26.64,5.18,5
9.68,19.45,-2.27,-6.35,20.04,-5.8,1.04,0.26,0.04,196.25,25.73,2.16,5
7.17,18.08,-2.11,-9.37,20.04,-4.74,0.98,0.32,0.08,210.31,27.47,3.79,5
0.94,11.1,2.39,-9.96,14.94,-3.37,0.86,0.36,0.04,225.07,29.91,0.78,5
2.35,8.19,0.11,-3.41,8.27,-4.43,0.84,0.37,0.0,230.04,34.05,-10.01,5
2.62,8.27,-2.51,-2.47,8.9,-2.27,0.91,0.37,0.02,231.23,45.27,-19.43,5
2.58,9.45,-2.39,0.15,10.23,-2.51,0.92,0.4,0.04,230.95,55.76,-23.1,5
1.41,9.33,-4.31,-2.62,9.17,-2.82,0.95,0.36,0.06,229.37,55.11,-20.94,5
4.0,9.64,-6.35,-3.09,9.29,-3.68,0.92,0.39,0.06,228.13,56.63,-17.86,5
4.39,9.45,-7.33,-1.41,8.55,-4.58,0.91,0.39,0.05,225.3,60.74,-16.64,5
4.19,9.02,-7.76,-2.54,7.88,-3.76,0.92,0.41,0.05,222.09,65.5,-15.49,5
3.33,8.47,-7.84,-1.49,8.55,-2.82,0.95,0.4,0.05,219.72,71.48,-7.49,5
2.23,9.33,-7.21,0.7,8.82,-1.96,0.94,0.44,0.0,211.74,76.64,-1.32,5
1.64,9.76,-6.11,5.21,12.74,1.41,0.95,0.45,0.09,197.46,74.01,3.88,5
1.6,10.51,-3.41,-12.59,12.12,0.62,1.01,0.64,0.05,201.9,62.18,16.65,5
2.39,12.63,-3.96,-7.41,10.78,-3.29,1.13,0.58,0.01,206.18,45.11,15.38,5
2.23,13.18,-6.04,-3.53,13.33,-3.13,1.17,0.54,0.1,196.36,48.68,3.4,5
1.76,12.27,-7.68,-1.45,9.72,-3.13,1.04,0.47,0.12,188.78,60.67,2.59,5
2.07,10.51,-7.13,1.09,11.29,-4.31,0.93,0.47,0.01,184.46,62.48,7.53,5
0.86,9.92,-6.23,0.54,8.82,-4.15,0.86,0.53,0.07,191.26,50.29,15.26,5
0.0,8.98,-5.76,0.35,8.7,-3.09,0.84,0.54,0.04,201.37,41.99,16.65,5
0.11,8.74,-6.66,-2.66,8.11,-2.19,0.85,0.55,0.0,207.22,42.43,19.03,5
1.88,9.02,-7.29,-5.06,9.53,1.17,0.87,0.54,0.01,210.53,47.32,21.66,5
7.37,11.29,-6.86,-5.92,12.43,3.13,0.84,0.54,0.13,211.12,52.83,13.98,5
6.94,11.45,-8.19,-7.13,17.73,2.03,0.86,0.47,0.12,214.55,53.21,10.66,5
6.78,13.18,-7.57,-8.0,18.63,-4.0,1.12,0.53,0.02,227.23,46.43,20.13,5
10.31,13.96,-8.04,-8.86,15.37,-4.62,1.22,0.46,0.22,230.03,52.66,12.86,5
14.98,13.45,-9.45,-12.55,11.1,-3.45,0.97,0.35,0.18,215.94,54.79,2.69,5
14.2,11.96,-10.43,-11.29,7.96,-2.58,0.82,0.43,0.17,194.3,59.66,9.6,5
11.68,10.55,-9.02,-8.27,5.92,0.03,0.78,0.45,0.1,186.44,53.48,7.41,5
10.98,10.23,-7.13,-5.88,2.03,0.86,0.87,0.43,0.1,189.68,50.02,5.3,5
7.88,6.82,-5.92,-6.08,1.21,0.7,0.91,0.41,0.14,186.63,53.33,3.77,5
6.43,4.07,-5.06,-3.6,-3.05,-1.25,0.87,0.48,0.2,179.62,57.34,6.69,5
5.17,2.82,-4.43,-3.88,-4.23,0.86,0.89,0.46,0.19,167.74,58.4,6.53,5
4.23,0.7,-4.7,-3.17,-5.41,0.74,0.91,0.49,0.25,156.91,57.4,1.31,5
2.74,-4.55,-4.78,-1.49,-6.7,0.35,0.93,0.47,0.27,144.19,55.56,-4.42,5
4.98,-2.94,-3.68,0.07,-7.76,0.7,0.9,0.44,0.25,132.49,55.76,-3.89,5
2.51,-5.72,-4.7,0.19,-8.47,-1.72,0.93,0.45,0.21,127.65,50.12,0.3,5
4.66,-6.23,-4.15,-1.05,-9.21,-1.72,0.89,0.4,0.24,122.86,48.72,-2.76,5
6.11,-4.98,-2.51,0.78,-10.15,0.35,0.88,0.38,0.27,112.56,47.64,-4.07,5
5.41,-6.47,-2.39,-1.05,-9.88,1.29,0.85,0.34,0.27,99.68,50.79,-4.52,5
5.88,-5.88,0.07,-2.11,-8.9,2.78,0.79,0.31,0.26,87.33,51.84,-4.31,5
13.84,13.49,20.04,-6.66,18.94,16.78,0.97,0.38,0.22,68.31,44.43,4.27,5
0.82,-9.76,3.88,-8.0,-16.0,4.74,1.18,0.47,0.17,64.49,31.79,21.79,5
3.37,-7.96,4.31,-6.7,-6.31,6.04,1.06,0.35,0.13,64.96,37.18,15.73,5
4.04,-5.13,2.54,-4.62,-4.66,5.8,0.9,0.36,0.14,58.68,33.76,13.82,5
2.03,-4.07,3.88,-2.82,-2.98,7.68,0.86,0.36,0.09,50.37,32.31,8.13,5
0.11,-4.82,2.0,-2.15,-3.17,5.49,0.87,0.36,0.02,44.8,22.54,13.18,5
0.62,-3.53,0.47,-1.45,-3.25,2.43,1.0,0.36,0.02,48.41,1.36,27.37,5
0.11,-2.82,0.31,-1.25,-3.02,1.64,1.12,0.37,0.03,56.59,-8.97,33.26,5
3.76,-1.21,-3.09,-1.17,-1.37,0.74,1.08,0.41,0.01,75.09,-5.98,29.07,5
4.94,0.03,-2.54,-8.19,3.37,-1.33,0.97,0.43,0.0,87.84,3.6,19.47,5
11.37,1.41,0.07,-4.86,5.17,-1.37,0.9,0.4,0.0,84.53,5.73,9.0,5
10.7,2.31,0.15,-14.7,7.88,-2.0,0.91,0.36,0.03,83.86,10.2,4.91,5
12.55,9.64,3.56,-12.27,9.25,-3.56,0.95,0.38,0.04,94.91,7.92,10.09,5
20.04,4.31,-1.41,-5.64,6.59,-3.05,0.96,0.42,0.11,104.35,9.23,26.07,5
11.02,5.84,0.43,0.66,13.37,-2.51,0.91,0.39,0.12,110.64,11.24,26.1,5
7.29,9.53,-2.19,-11.29,16.63,-4.98,0.89,0.41,0.18,117.89,16.35,20.47,5
6.7,14.16,-2.74,-16.43,20.04,-3.76,0.83,0.41,0.21,127.53,25.91,10.05,5
0.11,20.04,6.47,-10.94,13.76,-2.9,0.93,0.44,0.18,149.84,22.13,13.18,5
20.04,12.59,8.62,-5.06,13.25,-1.33,1.39,0.39,0.14,175.74,34.5,13.66,5
10.9,11.92,-4.35,-10.59,16.74,-3.56,1.24,0.34,0.0,178.46,57.96,8.53,5
2.78,9.1,-3.49,-10.15,10.74,-2.78,1.01,0.34,0.05,171.38,53.34,25.5,5
1.01,9.96,-4.07,-5.84,10.12,-2.03,0.87,0.31,0.03,165.62,37.18,33.63,5
1.05,7.57,-4.55,-3.68,7.96,0.82,0.87,0.22,0.08,178.52,29.79,37.53,5
1.8,7.37,-4.35,0.47,7.21,0.5,0.98,0.23,0.02,204.13,33.66,37.01,5
2.35,7.88,-5.29,0.15,8.35,-1.25,0.97,0.28,0.07,215.31,32.46,35.01,5
3.05,9.96,-6.59,0.86,8.59,-2.19,0.9,0.31,0.08,213.75,27.75,32.6,5
5.02,10.31,-6.66,0.82,10.23,-2.78,0.87,0.33,0.06,212.3,29.47,22.53,5
6.15,10.27,-7.33,-2.7,9.57,-1.8,0.87,0.36,0.05,217.97,33.88,8.51,5
3.92,9.29,-7.33,-3.76,9.06,0.03,0.87,0.39,0.07,221.04,35.65,0.94,5
3.53,9.68,-6.47,-3.56,8.7,0.7,0.89,0.38,0.11,219.62,31.56,-4.66,5
3.41,9.96,-5.57,-1.37,8.82,0.15,0.92,0.35,0.13,214.45,30.51,-5.23,5
1.41,9.8,-4.74,-1.76,9.1,0.54,0.94,0.33,0.13,208.2,38.87,-5.36,5
0.78,9.64,-2.66,-1.72,9.8,-1.13,0.89,0.32,0.1,200.83,50.68,-10.51,5
3.17,8.78,-2.82,-1.76,9.49,-1.33,0.73,0.25,0.07,192.77,63.75,-22.07,5
2.66,8.98,-4.11,-2.11,8.66,-1.84,0.95,0.45,0.02,174.31,54.96,-5.81,5
1.72,11.21,-5.21,-1.76,11.1,-4.19,1.51,0.46,0.18,188.65,56.12,-4.98,5
3.68,12.82,-5.09,-3.21,12.51,-5.45,1.02,0.54,0.06,215.97,61.25,11.66,5
3.88,10.78,-5.8,-4.07,11.25,-6.23,0.98,0.6,0.08,220.62,54.7,12.48,5
3.29,11.1,-6.59,-4.27,8.86,-6.11,1.0,0.54,0.1,211.19,54.6,2.68,5
2.78,10.98,-6.23,-3.64,8.59,-5.02,1.02,0.51,0.08,206.13,63.47,-5.11,5
2.47,10.12,-5.96,-2.51,8.23,-4.62,0.96,0.47,0.06,205.86,63.55,0.97,5
2.07,9.25,-5.76,-3.53,6.19,-5.53,0.88,0.53,0.04,202.0,53.43,12.36,5
2.35,8.43,-5.64,-4.07,6.98,-5.88,0.82,0.54,0.04,198.3,42.63,14.46,5
1.68,8.62,-5.25,-3.84,6.59,-5.13,0.83,0.52,0.0,199.04,39.89,14.95,5
0.78,8.86,-5.29,-4.39,7.45,-4.82,0.84,0.55,0.02,199.42,42.51,12.66,5
1.29,8.98,-5.13,-4.74,8.9,-4.39,0.83,0.58,0.05,199.55,45.6,7.14,5
2.62,9.72,-5.25,-4.82,8.94,-3.6,0.82,0.57,0.07,201.02,51.53,-4.75,5
2.66,10.51,-5.45,-5.13,9.64,-3.68,0.97,0.55,0.03,206.42,55.34,1.63,5
2.03,11.8,-4.23,-4.86,11.1,-2.9,1.41,0.43,0.15,219.75,66.04,10.38,5
0.86,11.06,-3.88,-4.35,12.74,-2.43,0.97,0.45,0.16,214.58,69.37,12.96,5
1.21,8.66,-3.53,-2.62,9.96,-1.29,0.79,0.46,0.1,188.88,54.78,27.42,5
1.29,7.49,-4.04,-1.45,8.47,0.35,0.73,0.47,0.06,180.54,45.34,33.28,5
3.64,7.68,-4.82,-1.45,9.29,1.64,0.72,0.5,0.08,191.49,44.73,31.98,5
6.78,8.35,-4.47,-4.35,12.74,3.6,0.87,0.54,0.15,196.4,40.08,30.82,5
9.13,12.7,-5.41,-3.76,15.76,3.41,1.08,0.52,0.19,189.53,31.24,25.01,5
10.31,14.94,-6.23,-5.88,15.57,0.94,1.19,0.49,0.22,186.88,39.5,13.9,5
9.84,15.02,-5.17,-8.94,14.39,-1.05,1.1,0.48,0.27,172.22,44.39,11.34,5
13.18,13.33,-2.74,-13.92,11.33,-2.9,0.93,0.44,0.3,143.51,41.38,2.14,5
12.98,11.92,-2.0,-16.04,7.13,0.66,0.82,0.32,0.18,123.65,40.23,-5.18,5
12.16,11.17,-2.9,-15.65,5.33,0.54,0.79,0.26,0.11,112.39,42.56,-3.19,5
12.67,10.47,-3.37,-10.23,3.49,0.15,0.83,0.33,0.12,109.15,42.79,2.77,5
11.1,7.45,-2.98,-5.45,0.82,0.7,0.89,0.31,0.11,101.68,40.59,2.59,5
8.35,5.06,-3.53,-5.8,0.19,0.78,0.94,0.31,0.15,90.3,36.79,-5.75,5
5.72,3.05,-3.88,-1.45,-2.43,0.98,0.96,0.3,0.15,81.42,36.76,-15.43,5
3.8,0.35,-4.15,-3.02,-4.23,0.98,0.89,0.3,0.18,75.29,41.23,-23.66,5
4.94,-1.37,-4.86,-1.84,-6.11,-1.25,0.76,0.31,0.24,63.62,45.12,-32.88,5
3.33,-3.17,-4.66,-1.68,-6.74,0.43,0.86,0.4,0.21,42.23,36.36,-21.79,5
5.57,-4.47,-3.25,-1.92,-7.88,0.39,1.44,0.43,0.0,31.91,31.14,-17.78,5
3.68,-4.98,-2.98,-3.56,-7.33,0.7,1.11,0.43,0.09,41.25,32.71,-13.49,5
5.02,-4.43,0.0,-2.51,-6.66,1.8,0.96,0.35,0.19,48.57,29.11,-10.57,5
4.82,-2.82,3.84,-3.13,-4.62,9.68,0.88,0.34,0.19,32.23,26.03,-1.27,5
20.04,-19.06,20.04,-7.25,-4.47,20.04,0.85,0.32,0.1,19.08,23.69,10.03,5
7.53,-4.27,5.72,-8.31,-4.04,6.7,1.02,0.39,0.02,20.9,3.79,27.82,5
1.8,-4.04,1.96,-3.02,-6.59,4.94,1.09,0.36,0.06,28.59,-7.89,30.01,5
3.02,-6.55,4.07,-5.6,-5.57,5.72,1.11,0.41,0.02,45.04,-7.38,22.03,5
0.94,-6.78,3.56,-3.72,-7.25,4.43,1.03,0.38,0.02,57.71,6.13,10.79,5
0.82,-5.84,1.76,-2.58,-5.37,2.86,0.9,0.33,0.01,65.92,13.0,4.84,5
0.39,-4.7,0.54,-2.47,-4.15,2.15,0.82,0.34,0.02,67.6,13.25,0.3,5
0.39,-2.47,0.74,-3.37,-3.53,1.37,0.87,0.41,0.0,65.41,9.39,1.95,5
5.13,-1.21,-1.33,-2.27,-3.37,0.94,0.95,0.42,0.0,66.33,5.39,8.75,5
4.43,0.58,-3.33,-2.35,-2.11,0.9,1.02,0.39,0.02,70.41,1.66,17.65,5
10.12,1.49,-1.92,-5.41,1.41,0.11,1.03,0.36,0.05,70.89,-2.96,19.13,5
14.23,2.0,0.39,-6.15,4.19,0.35,0.99,0.35,0.12,79.09,-5.79,21.98,5
9.64,2.39,0.27,-10.7,7.41,0.7,1.0,0.35,0.24,90.88,1.5,28.27,5
10.23,6.43,0.03,-11.61,10.35,0.5,0.91,0.39,0.22,110.4,9.45,25.08,5
11.53,12.04,0.35,-5.33,10.0,-1.6,0.94,0.39,0.23,126.83,16.29,20.99,5
12.43,12.86,1.8,-8.35,15.49,-3.17,1.09,0.34,0.19,143.17,28.05,24.08,5
12.19,14.9,0.07,-7.8,16.27,-5.06,1.15,0.36,0.17,159.44,33.55,34.76,5
