d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
3.56,8.98,1.25,-2.54,9.84,2.7,0.91,0.4,0.12,1.13,1.66,-4.51,0
2.66,9.29,1.29,-2.35,9.61,2.86,0.91,0.41,0.12,2.88,2.84,-3.67,0
3.64,9.41,1.76,-1.8,9.76,3.02,0.92,0.42,0.12,4.32,3.86,-3.36,0
2.39,9.53,1.8,-2.27,9.53,2.7,0.91,0.43,0.13,3.04,4.17,-3.91,0
2.54,9.84,1.64,-2.19,9.41,3.72,0.9,0.42,0.12,3.4,3.97,-4.44,0
4.15,9.88,3.21,-1.88,9.41,3.37,0.91,0.42,0.13,3.85,4.99,-4.17,0
3.96,9.17,2.23,-2.58,9.76,2.78,0.9,0.42,0.14,4.16,4.86,-3.79,0
4.39,9.76,2.82,-2.51,9.41,3.05,0.89,0.43,0.13,1.53,3.52,-4.81,0
3.45,9.61,2.35,-3.56,9.25,1.64,0.9,0.43,0.14,0.18,2.46,-4.27,0
4.55,9.17,2.39,-3.33,9.49,2.51,0.9,0.43,0.13,1.88,3.63,-3.92,0
2.58,8.39,1.49,-1.56,9.25,2.43,0.89,0.44,0.12,3.07,3.95,-4.02,0
4.15,8.19,1.09,-2.7,9.64,2.58,0.9,0.44,0.13,3.1,3.13,-3.89,0
3.41,8.39,0.23,-2.94,9.49,1.88,0.9,0.46,0.1,3.41,3.11,-2.72,0
4.04,8.15,-1.09,-3.29,9.33,1.05,0.9,0.44,0.1,5.65,4.65,-2.55,0
5.13,7.6,-2.35,-3.09,9.41,1.25,0.89,0.44,0.13,8.02,4.84,-2.22,0
4.98,8.08,-1.68,-3.68,9.49,0.23,0.89,0.46,0.11,11.23,5.02,0.78,0
4.35,8.94,0.11,-3.72,9.53,0.47,0.9,0.44,0.11,13.53,4.93,1.0,0
3.41,8.51,0.74,-3.09,9.57,0.98,0.91,0.46,0.13,14.79,6.2,2.52,0
2.7,8.9,0.03,-3.72,9.72,1.13,0.9,0.48,0.11,12.43,6.86,1.38,0
4.66,9.02,1.09,-3.53,9.88,1.56,0.88,0.45,0.14,12.75,6.34,2.34,0
5.02,9.33,1.29,-2.19,9.37,2.11,0.89,0.45,0.14,10.97,4.73,2.34,0
5.92,9.45,2.62,-1.52,9.21,2.58,0.9,0.45,0.14,7.97,4.83,1.18,0
5.76,9.13,2.39,-3.21,9.53,2.74,0.89,0.45,0.16,7.8,3.21,0.69,0
5.21,8.66,1.13,-3.88,9.37,2.27,0.89,0.45,0.13,5.84,2.56,0.21,0
4.9,8.51,0.07,-4.23,9.29,2.07,0.9,0.45,0.15,2.84,2.47,-1.05,0
3.33,9.29,1.49,-4.47,9.41,2.15,0.88,0.46,0.12,2.17,1.02,0.25,0
4.11,9.21,0.7,-3.88,9.45,2.35,0.9,0.45,0.09,3.82,3.62,0.1,0
4.19,8.82,0.07,-3.02,9.37,2.23,0.89,0.45,0.11,5.98,7.58,-2.78,0
3.88,8.82,0.98,-2.62,9.41,2.7,0.88,0.45,0.14,5.0,7.39,-3.48,0
3.8,8.94,0.27,-2.58,9.57,2.03,0.86,0.48,0.14,4.21,3.49,0.72,0
2.66,9.49,1.25,-2.47,9.72,2.51,0.89,0.48,0.12,0.78,1.4,1.25,0
2.03,9.76,2.27,-2.43,9.96,2.9,0.89,0.48,0.14,0.06,2.17,0.25,0
1.09,9.76,3.05,-2.07,9.68,2.98,0.9,0.46,0.15,2.59,3.18,1.29,0
2.31,9.64,3.21,-2.31,9.76,2.86,0.89,0.46,0.12,4.4,3.47,1.08,0
2.74,9.49,2.78,-2.54,9.57,2.82,0.89,0.45,0.14,4.88,3.47,1.63,0
3.41,9.41,2.0,-2.74,9.61,2.51,0.89,0.46,0.15,5.12,3.1,2.37,0
3.25,9.21,1.76,-2.86,9.57,2.54,0.89,0.47,0.15,3.94,2.26,3.06,0
3.25,9.1,1.41,-2.51,9.53,2.62,0.88,0.47,0.15,2.08,1.19,2.79,0
3.41,8.98,1.13,-2.62,9.57,2.58,0.89,0.45,0.14,1.97,0.47,2.19,0
3.49,9.1,1.09,-2.78,9.61,2.62,0.89,0.46,0.14,0.02,0.23,1.53,0
3.09,9.33,1.09,-2.66,9.53,2.62,0.88,0.45,0.15,0.27,0.52,0.76,0
3.09,9.37,1.21,-2.62,9.61,2.66,0.88,0.45,0.15,0.06,0.4,0.34,0
3.09,9.49,1.29,-2.51,9.68,2.7,0.89,0.46,0.15,0.2,0.35,0.98,0
3.33,9.53,1.56,-2.58,9.64,2.58,0.89,0.46,0.14,0.41,0.69,1.24,0
3.25,9.37,1.72,-2.43,9.57,2.51,0.89,0.45,0.15,0.49,-1.01,1.12,0
3.09,9.21,1.92,-2.58,9.53,2.62,0.89,0.45,0.15,-1.09,-1.55,0.9,0
2.94,9.21,1.92,-2.58,9.49,2.74,0.89,0.46,0.15,-2.08,-1.56,0.01,0
3.05,9.29,1.52,-2.54,9.53,2.78,0.89,0.45,0.14,-2.41,-2.07,0.17,0
3.09,9.33,1.49,-2.51,9.57,2.66,0.89,0.45,0.13,-1.94,-1.81,0.3,0
3.05,9.37,1.37,-2.58,9.61,2.62,0.89,0.45,0.13,-1.28,0.97,0.94,0
3.25,9.41,1.29,-2.47,9.64,2.62,0.89,0.46,0.14,-1.29,-1.51,0.45,0
3.17,9.33,1.49,-2.43,9.57,2.7,0.89,0.45,0.15,-1.5,-2.19,0.22,0
3.17,9.37,1.56,-2.47,9.61,2.66,0.89,0.45,0.13,-2.14,-2.93,0.46,0
3.05,9.33,1.76,-2.51,9.61,2.58,0.89,0.45,0.13,0.88,-1.32,0.5,0
3.02,9.29,1.45,-2.54,9.61,2.58,0.89,0.45,0.12,0.07,0.55,0.88,0
3.05,9.33,1.49,-2.47,9.61,2.7,0.89,0.45,0.14,0.29,0.34,0.64,0
3.13,9.29,1.33,-2.51,9.64,2.58,0.89,0.45,0.13,0.4,0.52,0.69,0
3.09,9.29,1.49,-2.47,9.68,2.51,0.89,0.46,0.13,0.86,0.71,-1.09,0
3.17,9.33,1.45,-2.51,9.64,2.62,0.89,0.46,0.14,-1.47,-1.11,0.85,0
3.13,9.33,1.64,-2.51,9.61,2.78,0.89,0.45,0.14,-2.24,0.81,0.81,0
3.05,9.29,1.45,-2.47,9.61,2.74,0.89,0.46,0.13,-2.2,0.89,-1.02,0
3.09,9.37,1.49,-2.47,9.61,2.66,0.89,0.45,0.14,-1.49,0.8,0.59,0
3.09,9.37,1.41,-2.43,9.61,2.74,0.89,0.46,0.12,-1.31,0.23,0.69,0
2.9,9.29,1.49,-2.47,9.57,2.66,0.89,0.45,0.14,0.66,0.15,0.39,0
2.86,9.37,1.49,-2.51,9.72,2.58,0.89,0.44,0.14,0.86,0.05,0.14,0
2.9,9.37,1.49,-2.54,9.64,2.66,0.89,0.46,0.14,-2.49,-1.68,0.09,0
2.94,9.37,1.37,-2.35,9.57,2.78,0.88,0.46,0.12,-2.39,-1.43,0.26,0
2.98,9.29,1.52,-2.47,9.61,2.82,0.89,0.44,0.14,-1.1,0.03,0.24,0
3.05,9.33,1.56,-2.58,9.64,2.54,0.89,0.45,0.14,-1.05,0.1,0.32,0
3.17,9.33,1.6,-2.51,9.57,2.7,0.89,0.45,0.13,-1.75,0.42,0.75,0
3.02,9.33,1.45,-2.39,9.53,2.7,0.89,0.46,0.14,-2.18,0.84,0.49,0
3.02,9.41,1.49,-2.51,9.61,2.58,0.9,0.46,0.14,-1.08,-1.35,0.06,0
2.94,9.37,1.49,-2.47,9.68,2.58,0.89,0.46,0.14,-1.86,-1.65,0.33,0
3.09,9.29,1.49,-2.54,9.53,2.62,0.89,0.46,0.13,-2.02,-1.41,0.58,0
3.13,9.37,1.56,-2.51,9.61,2.74,0.88,0.44,0.12,-1.61,-1.36,-1.1,0
3.05,9.37,1.52,-2.39,9.49,2.7,0.89,0.45,0.13,-2.15,-1.01,-1.01,0
3.05,9.41,1.45,-2.51,9.61,2.58,0.9,0.46,0.14,0.11,0.28,0.2,0
2.9,9.29,1.49,-2.47,9.72,2.62,0.9,0.46,0.14,0.85,0.75,0.34,0
2.9,9.21,1.68,-2.51,9.64,2.66,0.89,0.46,0.15,-1.47,-1.25,0.06,0
3.13,9.37,1.64,-2.51,9.57,2.7,0.89,0.45,0.15,-1.69,-1.82,0.86,0
3.21,9.29,1.52,-2.47,9.64,2.62,0.89,0.45,0.14,-1.03,0.91,0.66,0
3.05,9.29,1.49,-2.43,9.68,2.66,0.88,0.45,0.13,0.57,0.74,0.8,0
3.13,9.33,1.56,-2.51,9.64,2.7,0.89,0.44,0.13,0.5,0.84,0.29,0
3.05,9.33,1.49,-2.47,9.68,2.66,0.89,0.45,0.14,-1.43,0.43,0.29,0
3.09,9.25,1.49,-2.43,9.64,2.62,0.89,0.46,0.13,0.52,0.54,0.22,0
3.02,9.29,1.49,-2.39,9.61,2.7,0.89,0.44,0.13,0.56,0.32,0.27,0
3.17,9.37,1.49,-2.35,9.76,2.7,0.9,0.45,0.13,0.04,0.22,0.0,0
3.17,9.33,1.45,-2.39,9.72,2.74,0.89,0.45,0.14,0.51,0.55,0.06,0
3.25,9.25,1.37,-2.47,9.68,2.62,0.88,0.45,0.13,0.74,0.85,0.38,0
3.09,9.37,1.45,-2.51,9.64,2.7,0.89,0.46,0.14,0.78,0.6,0.08,0
3.09,9.33,1.45,-2.54,9.68,2.7,0.89,0.46,0.13,0.66,0.03,0.43,0
3.02,9.33,1.68,-2.47,9.64,2.62,0.89,0.44,0.14,0.67,0.09,0.76,0
2.98,9.45,1.41,-2.51,9.61,2.7,0.9,0.45,0.13,0.48,0.58,0.91,0
3.05,9.41,1.52,-2.51,9.61,2.58,0.89,0.45,0.14,1.68,0.21,0.39,0
3.05,9.29,1.33,-2.43,9.57,2.62,0.88,0.44,0.12,2.05,0.81,0.21,0
2.94,9.29,1.49,-2.47,9.64,2.62,0.89,0.45,0.14,1.62,0.69,0.0,0
3.09,9.37,1.52,-2.51,9.61,2.58,0.89,0.45,0.14,0.81,0.11,0.33,0
3.13,9.33,1.72,-2.51,9.64,2.66,0.89,0.45,0.14,0.71,0.43,0.39,0
3.09,9.41,1.56,-2.47,9.57,2.62,0.89,0.45,0.13,1.0,0.62,0.35,0
3.09,9.37,1.56,-2.51,9.53,2.58,0.89,0.45,0.14,1.0,0.79,0.28,0
3.02,9.29,1.56,-2.51,9.61,2.7,0.88,0.45,0.14,0.23,-1.07,0.48,0
3.02,9.41,1.45,-2.51,9.64,2.66,0.89,0.45,0.15,0.16,-1.35,0.25,0
3.09,9.49,1.41,-2.51,9.57,2.74,0.9,0.44,0.12,1.17,0.85,0.29,0
2.98,9.29,1.45,-2.54,9.61,2.58,0.9,0.45,0.14,1.34,0.16,0.45,0
2.9,9.33,1.37,-2.47,9.64,2.74,0.9,0.45,0.14,1.43,0.46,0.47,0
2.98,9.41,1.37,-2.51,9.64,2.82,0.89,0.45,0.16,0.31,-1.32,0.94,0
3.09,9.45,1.25,-2.47,9.61,2.86,0.9,0.45,0.15,0.59,-2.65,1.63,0
3.13,9.37,1.37,-2.47,9.61,2.86,0.91,0.44,0.15,0.17,-3.16,2.32,0
3.25,9.45,1.33,-2.47,9.68,2.86,0.91,0.45,0.16,0.3,-4.12,2.93,0
3.33,9.37,1.45,-2.51,9.76,2.9,0.9,0.44,0.15,-2.82,-6.31,3.02,0
3.13,9.13,1.37,-2.39,9.53,2.74,0.9,0.43,0.14,-6.99,-8.3,2.22,0
2.94,9.37,1.33,-2.47,9.45,2.66,0.9,0.43,0.13,-6.48,-8.58,1.89,0
2.9,9.45,1.29,-2.35,9.49,2.58,0.9,0.42,0.11,-6.15,-8.41,1.3,0
2.9,9.57,1.33,-2.31,9.57,2.54,0.9,0.43,0.12,-3.49,-6.84,0.63,0
3.05,9.49,1.37,-2.43,9.53,2.47,0.89,0.42,0.11,-1.36,-6.96,1.26,0
2.74,9.49,1.37,-2.35,9.57,2.54,0.91,0.43,0.11,0.15,-6.41,1.3,0
2.47,9.41,1.68,-2.31,9.61,2.47,0.9,0.42,0.12,1.29,-5.52,1.89,0
2.58,9.37,1.64,-2.27,9.68,2.51,0.91,0.43,0.1,2.58,-5.02,2.69,0
2.86,9.37,1.6,-2.35,9.84,2.54,0.9,0.43,0.11,1.68,-4.08,2.76,0
2.7,9.37,1.72,-2.31,9.76,2.47,0.91,0.43,0.12,-1.81,-6.29,3.01,0
2.58,9.21,1.6,-2.39,9.64,2.54,0.89,0.43,0.1,-4.45,-7.46,3.01,0
2.51,9.06,1.52,-2.58,9.41,2.54,0.89,0.44,0.08,-6.96,-8.4,2.26,0
2.7,9.33,1.52,-2.7,9.57,2.51,0.91,0.45,0.06,-7.21,-8.19,2.26,0
2.94,9.45,2.03,-2.66,9.88,2.47,0.92,0.44,0.05,-5.13,-6.53,1.61,0
3.02,9.41,2.0,-2.54,9.96,2.39,0.92,0.45,0.07,-5.11,-4.81,0.57,0
