d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
0.03,20.04,5.41,-2.31,10.0,2.54,0.98,0.23,0.07,2.65,7.55,14.47,0
4.7,20.04,13.92,-2.43,9.72,2.78,1.01,0.27,0.1,-3.37,4.15,14.82,0
20.04,20.04,-3.09,-2.31,9.49,2.98,1.02,0.24,0.1,-1.63,3.72,17.82,0
14.55,14.47,-3.02,-1.8,8.98,3.02,1.0,0.21,0.07,2.81,3.14,14.71,0
11.49,11.29,0.82,-1.49,8.59,3.05,1.01,0.22,0.1,3.05,0.62,14.5,0
6.31,11.25,0.39,-1.25,8.51,3.68,0.97,0.2,0.1,0.69,-2.59,12.47,0
2.86,8.39,-1.17,-1.05,8.47,3.64,0.95,0.13,0.05,2.3,0.27,7.16,0
2.51,8.11,0.86,-1.17,9.21,3.41,0.98,0.14,0.05,2.85,2.69,0.06,0
4.35,8.78,-1.13,-1.6,9.68,3.21,1.02,0.14,0.05,0.22,3.79,-4.56,0
4.35,8.86,-1.84,-1.88,9.96,3.41,1.03,0.15,0.05,-4.76,5.16,-3.98,0
3.64,9.17,-1.33,-2.23,10.19,3.49,1.03,0.14,0.04,-4.55,3.3,0.56,0
1.64,9.72,0.86,-2.66,10.19,3.45,1.02,0.14,0.03,-3.6,-1.17,2.37,0
0.0,10.43,1.45,-3.05,9.88,3.37,1.03,0.14,0.03,-2.24,-2.0,3.63,0
0.94,10.63,2.11,-2.86,9.84,3.6,1.02,0.15,0.05,-1.11,0.08,4.08,0
1.76,10.23,0.43,-2.39,9.84,3.68,1.01,0.15,0.06,1.73,0.99,0.56,0
3.64,10.55,-1.01,-1.88,9.8,3.72,1.01,0.15,0.06,8.26,1.59,0.97,0
3.29,10.47,0.98,-1.49,9.68,3.72,1.03,0.15,0.05,16.12,4.62,-1.18,0
2.35,10.27,-1.17,-1.52,9.68,3.6,1.05,0.15,0.02,19.46,5.17,-1.98,0
2.47,10.0,-1.17,-1.84,9.72,3.64,1.02,0.14,0.02,19.1,3.38,0.07,0
3.37,9.8,-1.29,-1.8,9.61,3.25,1.01,0.13,0.01,17.25,2.45,2.16,0
2.66,9.53,0.9,-2.43,8.98,3.33,0.99,0.12,0.0,16.47,2.16,2.29,0
2.62,9.41,0.78,-2.03,9.13,3.41,1.01,0.13,0.0,14.19,0.75,0.78,0
2.58,9.72,0.35,-1.68,9.33,3.45,1.01,0.15,0.0,10.26,-2.36,-4.18,0
2.74,10.08,0.58,-1.68,9.45,3.49,1.03,0.14,0.02,7.27,-2.36,-5.42,0
2.51,10.39,0.35,-1.84,9.45,3.56,1.04,0.15,0.02,2.4,-1.26,-4.45,0
2.39,10.51,0.39,-1.84,9.33,3.6,1.03,0.17,0.01,-3.34,-2.36,-3.91,0
2.03,10.04,0.15,-1.92,9.29,3.64,1.02,0.16,0.02,-6.21,-4.46,-3.39,0
1.96,9.96,0.03,-2.03,9.21,3.8,1.01,0.16,0.04,-5.19,-6.15,-2.2,0
1.84,9.88,0.0,-2.0,9.37,3.64,1.01,0.17,0.05,-3.87,-8.99,-1.81,0
1.84,9.76,0.0,-1.92,9.37,3.45,1.01,0.17,0.06,-2.2,-10.38,-2.33,0
1.8,9.84,0.23,-1.84,9.61,3.72,1.01,0.18,0.05,0.35,-9.84,-3.33,0
2.31,9.8,0.39,-1.84,9.68,3.8,1.01,0.2,0.06,-1.15,-10.45,-3.43,0
2.62,9.96,0.23,-2.03,9.57,3.33,1.02,0.21,0.08,-3.97,-10.08,-3.45,0
2.43,9.84,0.7,-2.15,9.8,3.09,1.01,0.21,0.1,-4.69,-8.81,-2.16,0
2.27,9.8,1.01,-2.15,9.76,3.05,1.0,0.22,0.12,-3.15,-8.37,-2.48,0
2.07,9.72,0.7,-2.23,9.72,2.9,1.0,0.23,0.15,-1.63,-7.32,-4.1,0
2.0,9.68,0.9,-2.23,9.84,2.78,1.0,0.23,0.14,0.43,-8.59,-4.36,0
1.92,9.72,1.09,-2.31,9.96,2.78,1.0,0.24,0.15,3.19,-7.47,-4.33,0
1.29,9.68,1.01,-2.35,10.0,2.74,1.01,0.24,0.16,4.0,-5.88,-1.74,0
1.72,9.41,0.98,-2.23,10.0,2.66,1.0,0.24,0.16,2.23,-5.49,0.6,0
1.6,9.41,0.82,-2.35,10.0,2.54,1.0,0.24,0.15,0.36,-4.02,0.34,0
1.45,9.57,0.86,-2.39,9.96,2.54,1.0,0.23,0.16,0.86,-3.32,1.07,0
1.49,9.57,1.05,-2.35,10.15,2.35,1.0,0.25,0.18,0.6,-2.71,1.82,0
1.33,9.8,1.09,-2.39,10.04,2.54,1.01,0.25,0.18,0.3,-2.32,2.93,0
1.45,9.61,1.05,-2.39,9.92,2.51,0.99,0.25,0.19,3.54,0.99,2.32,0
1.21,9.68,1.05,-2.23,9.8,2.51,0.99,0.25,0.17,4.04,1.11,1.04,0
1.17,9.72,1.25,-2.27,9.72,2.51,0.99,0.25,0.16,1.33,2.31,0.81,0
1.49,10.04,1.41,-2.27,9.8,2.47,0.99,0.23,0.15,0.95,3.63,0.02,0
1.56,9.68,1.52,-2.19,9.61,2.54,1.0,0.23,0.16,0.37,4.77,-1.01,0
1.56,9.76,1.05,-2.19,9.64,2.51,0.99,0.24,0.16,0.22,4.88,-1.61,0
1.84,9.68,1.21,-2.27,9.61,2.54,0.99,0.23,0.16,-1.38,3.64,-1.3,0
1.25,9.72,0.9,-2.19,9.64,2.66,1.01,0.25,0.15,-1.79,3.11,0.61,0
1.49,9.76,1.33,-2.23,9.64,2.62,1.0,0.24,0.14,-1.29,3.41,0.21,0
1.96,9.53,1.09,-2.15,9.68,2.47,1.0,0.24,0.14,-1.37,3.25,0.03,0
1.56,9.68,1.25,-2.23,9.64,2.66,1.0,0.24,0.13,-2.34,3.05,0.03,0
1.56,9.72,1.09,-2.19,9.57,2.78,1.0,0.24,0.13,-3.37,3.42,0.44,0
1.68,9.88,1.21,-2.19,9.72,2.9,1.01,0.23,0.13,-3.12,3.41,1.33,0
1.96,9.72,1.05,-2.19,9.8,2.82,1.01,0.23,0.12,-1.96,3.18,2.24,0
