d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
10.39,6.15,-3.76,-13.72,-5.88,4.9,1.27,0.42,0.09,-85.97,-14.48,-12.62,2
9.29,3.96,-2.54,-6.86,-3.68,2.7,0.98,0.51,0.1,-104.35,-3.07,7.27,2
9.64,3.02,-1.29,-2.94,-2.86,1.01,0.79,0.54,0.28,-163.87,-22.82,3.72,2
7.88,2.62,0.58,0.23,0.62,0.0,0.62,0.41,0.28,-175.44,-24.39,6.77,2
3.05,2.54,2.62,4.31,0.31,0.82,0.46,0.19,0.1,-165.6,-41.1,20.25,2
2.74,3.53,2.03,6.15,0.62,-1.56,0.69,0.3,0.1,-144.19,-42.3,48.8,2
5.06,7.88,3.45,6.82,1.41,-1.88,1.12,0.12,0.02,-107.15,-16.14,24.44,2
8.31,9.21,4.31,8.19,0.74,-2.78,0.8,0.29,0.17,-80.68,-28.64,-5.73,2
12.31,8.94,8.35,5.37,0.7,-2.66,0.74,0.25,0.17,-81.34,-40.25,-21.1,2
13.29,7.53,3.64,3.49,1.52,-1.52,0.53,0.08,0.05,-84.55,-36.75,-40.4,2
1.45,5.17,0.82,-1.6,4.7,1.17,0.49,0.09,0.04,-119.44,-41.67,-26.84,2
0.23,6.08,-2.11,-20.08,0.66,16.0,1.72,0.46,0.51,-103.75,-17.48,-15.45,2
3.09,10.08,1.6,-20.08,-2.7,20.04,1.99,0.4,0.31,-128.52,-8.28,0.39,2
9.06,15.1,3.09,-20.08,-13.92,20.04,1.72,0.53,0.21,-21.15,-42.41,18.21,2
14.47,13.06,2.35,-20.08,-13.14,20.04,1.57,0.23,0.19,18.19,-11.95,0.43,2
13.84,9.49,2.54,-11.53,-8.15,13.21,1.35,0.16,0.05,16.39,36.89,-10.23,2
8.78,7.29,1.88,-4.9,-2.11,5.72,0.9,0.21,0.13,-15.45,29.37,-4.17,2
4.07,4.7,0.19,-1.52,5.02,1.25,0.86,0.11,0.09,-13.64,-8.59,22.89,2
