d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
0.7,12.0,0.03,0.86,12.12,0.9,0.79,0.65,0.43,8.48,-36.41,67.92,11
0.7,11.96,0.15,0.15,12.43,1.8,0.78,0.65,0.48,-1.54,-20.06,40.43,11
0.47,11.45,0.0,0.7,11.8,2.15,0.79,0.66,0.51,-3.94,-11.01,16.69,11
0.39,11.41,0.11,0.23,11.21,2.19,0.76,0.66,0.48,1.45,6.52,-6.71,11
0.62,10.74,0.19,0.11,11.06,2.07,0.82,0.62,0.44,-3.41,16.31,-24.45,11
0.07,10.86,0.35,0.35,10.27,1.64,0.79,0.61,0.46,-9.37,24.03,-39.53,11
0.03,10.9,0.58,0.0,10.27,1.37,0.8,0.57,0.44,-8.1,34.59,-59.34,11
0.35,11.65,0.43,0.5,11.21,1.56,0.86,0.49,0.37,-10.82,42.55,-79.65,11
0.58,12.0,0.5,0.03,11.76,1.13,0.89,0.43,0.33,-14.86,51.14,-96.66,11
0.11,12.16,0.5,0.39,11.72,0.82,0.87,0.28,0.27,-19.99,58.87,-112.18,11
0.31,11.49,0.47,0.86,11.8,0.9,0.85,0.17,0.29,-24.87,65.21,-125.25,11
0.47,10.7,0.31,1.17,11.21,0.78,0.86,0.06,0.2,-26.05,65.9,-133.84,11
0.54,9.88,0.43,1.01,10.51,0.86,0.88,0.03,0.16,-20.82,68.86,-137.42,11
0.07,9.45,0.39,0.9,9.96,1.17,0.88,0.15,0.1,-21.06,68.0,-132.44,11
0.0,8.94,0.27,0.86,9.41,1.25,0.95,0.21,0.12,-22.24,62.47,-126.56,11
0.03,8.31,0.19,0.66,8.9,0.86,0.96,0.21,0.11,-21.78,57.76,-119.27,11
0.0,8.08,0.15,0.35,9.25,1.29,0.94,0.31,0.03,-14.31,52.93,-103.01,11
0.31,7.88,0.35,0.15,8.94,1.56,1.08,0.45,0.01,-5.48,50.31,-78.98,11
1.01,8.35,0.86,0.58,8.59,1.6,1.17,0.45,0.04,-8.44,29.78,-57.96,11
1.6,9.33,1.56,-1.13,8.74,1.88,1.06,0.41,0.07,-12.22,11.53,-34.2,11
2.35,9.49,2.39,-2.35,9.25,2.35,1.03,0.45,0.03,-11.05,5.58,-21.68,11
2.58,9.64,2.43,-2.74,9.41,2.58,1.05,0.42,0.01,2.37,5.28,-14.85,11
2.11,9.64,2.27,-2.47,10.04,2.98,1.03,0.44,0.04,0.7,0.19,-2.0,11
1.6,9.49,2.0,-2.03,10.0,2.94,1.02,0.47,0.07,0.07,-3.84,11.56,11
1.09,9.33,1.84,-1.33,9.92,2.47,1.02,0.46,0.04,5.5,-7.23,25.22,11
